region-centroid-col,region-centroid-row,region-pixel-count,short-line-density-5,short-line-density-2,vedge-mean,vegde-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturation-mean,hue-mean,outcome
232.0,126.0,9.0,?,0.11111099999999999,?,?,?,6.2963,1.51852,?,?,?,-3.22222,?,-2.88889,3.55556,0.9658120000000001,?,0
230.0,?,?,0.0,0.0,?,?,?,0.544331,?,?,27.8889,18.7778,-10.4444,18.8889,-8.44444,27.8889,0.350082,?,0
253.0,201.0,9.0,0.0,0.0,3.0,?,?,?,43.963,39.2222,?,38.7778,?,?,-15.5556,53.8889,0.28083,-2.06786,0
?,?,9.0,?,0.0,?,0.02963,?,0.02963,0.740741,?,2.22222,?,-2.22222,4.44444,?,?,?,?,0
?,64.0,?,?,?,17.5,?,0.666667,?,?,35.2222,50.1111,?,?,30.3333,?,50.1111,0.310101,?,0
47.0,175.0,?,?,0.0,?,0.7888109999999999,1.16667,0.888194,23.7407,18.6667,23.7778,?,-15.2222,0.11111099999999999,?,?,0.351487,2.63016,0
172.0,?,?,0.0,?,2.88889,?,?,?,56.3333,50.4444,70.0,48.5556,?,?,-23.3333,70.0,?,?,0
?,16.0,?,0.0,?,0.666667,?,0.944448,?,140.407,?,?,136.667,-17.2222,28.4444,?,?,0.101526,-2.2328900000000003,0
?,66.0,9.0,0.0,?,?,1.0074100000000001,1.5,?,18.6667,?,?,13.4444,-0.333333,16.0,-15.6667,24.0,?,-1.56925,1
?,?,?,0.0,0.0,0.5,?,?,?,?,?,?,2.66667,5.44444,?,-6.888889999999999,?,?,?,1
140.0,?,?,?,?,?,3.41111,1.83333,?,21.8519,21.2222,?,?,?,18.4444,?,28.0,?,-1.6344,1
122.0,?,9.0,0.0,?,1.0,0.311116,2.88889,5.05185,?,?,150.889,142.556,-19.6667,?,?,150.889,0.09277300000000001,?,0
?,32.0,?,0.0,?,?,?,1.77778,?,?,115.111,?,?,-33.3333,?,-14.6667,142.222,0.190625,?,0
110.0,?,?,0.0,0.0,0.388889,0.062963,?,?,?,10.8889,?,?,-7.77778,?,?,?,0.359296,2.37785,0
227.0,69.0,?,?,0.0,3.61111,45.9296,4.33333,?,11.0741,?,?,10.3333,-12.5556,?,-2.22222,16.0,0.6042810000000001,-2.4818700000000002,0
46.0,235.0,?,?,?,?,1.84074,?,3.57407,?,?,9.33333,15.7778,?,-4.66667,14.6667,?,0.520399,?,0
?,?,9.0,?,0.0,2.33333,2.56472,1.55556,?,?,?,62.3333,44.1111,?,35.6667,-19.0,?,0.292125,?,0
47.0,?,9.0,?,0.0,0.555556,0.17213299999999998,3.61111,3.8379199999999996,14.2222,10.2222,22.1111,10.3333,-12.0,?,-11.6667,?,?,?,0
?,?,?,0.0,0.11111099999999999,4.11111,4.63641,?,5.6882,12.6667,?,18.6667,10.5556,-11.6667,18.0,?,?,?,-2.28056,0
198.0,183.0,?,0.0,?,1.05555,1.18165,3.38889,1.59745,?,?,66.5556,46.6667,-15.4444,?,-22.1111,66.5556,0.298622,?,0
109.0,130.0,9.0,0.0,0.0,1.11111,0.740741,?,21.763,?,9.88889,?,?,-9.44444,17.5556,?,18.8889,?,-2.13737,0
154.0,120.0,9.0,0.0,?,?,0.02963,0.444445,0.11851800000000001,?,7.77778,6.77778,3.33333,5.44444,?,-7.888889999999999,7.77778,0.569444,-0.8204030000000001,1
112.0,?,9.0,?,?,0.722222,0.062963,?,0.044444,?,?,6.11111,3.11111,?,2.55556,-6.44444,6.66667,?,-0.91061,1
?,?,?,?,?,?,?,0.9444440000000001,?,8.7037,5.88889,?,6.33333,-8.44444,?,?,13.8889,?,?,0
170.0,185.0,9.0,0.0,0.0,?,?,1.44444,1.04704,10.7407,8.11111,9.77778,14.3333,?,-2.88889,10.7778,14.3333,?,?,0
95.0,97.0,?,?,?,?,0.534027,0.777777,0.45542,19.5926,?,?,15.6667,-12.7778,24.5556,?,?,?,?,0
68.0,?,?,?,?,3.33333,3.10555,2.72222,2.79218,?,?,39.0,?,-22.7778,?,-16.1111,39.0,?,?,0
73.0,?,?,0.0,0.0,0.9444450000000001,?,?,0.680416,127.51899999999999,116.556,143.111,122.889,-32.8889,?,?,?,?,-2.34419,0
225.0,244.0,?,?,?,?,2.1951099999999997,?,?,12.2593,10.3333,?,?,?,-8.77778,?,?,?,?,0
?,?,?,0.0,?,?,?,0.8888879999999999,0.7200810000000001,?,111.444,?,116.77799999999999,?,48.4444,?,?,?,-2.3012,0
?,?,9.0,?,?,1.77778,1.18519,9.16667,63.9444,?,27.4444,?,27.3333,-8.77778,?,-9.11111,36.3333,?,?,0
64.0,49.0,9.0,?,?,0.9444469999999999,0.240742,?,?,?,97.1111,128.889,?,-35.3333,?,-24.6667,128.889,0.246491,?,0
?,?,?,?,0.0,?,0.37407399999999996,?,?,2.81481,0.555556,6.888889999999999,?,?,?,?,6.888889999999999,?,?,0
?,?,?,0.0,0.0,?,0.772202,4.72222,1.02017,19.8519,?,?,?,?,?,18.4444,?,0.449942,2.5068099999999998,0
?,?,9.0,?,?,0.9444450000000001,0.418519,?,?,112.037,?,132.556,104.333,-38.4444,?,?,?,0.25142,-2.2556700000000003,0
?,?,?,0.0,?,?,2.28518,2.11111,?,?,17.3333,?,12.1111,1.55556,12.5556,-14.1111,?,0.42233699999999996,?,1
?,164.0,9.0,0.0,?,?,0.574133,1.8888900000000002,?,23.1481,21.7778,19.1111,?,?,?,16.2222,28.5556,0.330345,?,0
?,55.0,9.0,?,0.0,1.38889,0.818524,?,?,124.111,?,139.333,?,?,?,-15.0,139.333,?,?,0
27.0,?,?,0.0,?,1.0,?,2.61111,2.5074099999999997,?,?,40.6667,28.6667,-11.3333,23.6667,?,?,?,?,0
?,119.0,9.0,0.11111099999999999,0.0,?,2.27466,?,1.3824299999999998,4.370369999999999,2.11111,6.77778,4.22222,-6.77778,?,?,?,0.732926,?,0
169.0,?,9.0,0.0,?,1.55556,1.7722099999999998,5.61111,?,18.5185,?,?,?,-7.555560000000001,?,?,?,?,-2.1139200000000002,0
?,137.0,9.0,?,?,1.66667,?,?,0.177777,?,3.11111,?,5.88889,-13.5556,18.7778,-5.22222,?,0.779866,?,0
?,200.0,?,?,?,4.72222,?,?,?,56.6667,?,70.2222,?,?,?,?,?,0.300817,?,0
?,?,?,0.0,0.0,2.94445,?,?,?,?,29.1111,?,?,?,25.4444,?,41.6667,0.309461,-2.06811,0
124.0,201.0,?,?,?,1.9444400000000002,?,?,?,?,14.0,?,?,?,-9.0,?,?,?,?,0
?,?,9.0,?,0.0,1.44444,0.518519,?,?,21.5926,21.3333,27.3333,16.1111,-0.777778,17.2222,-16.4444,?,?,-1.5789600000000001,1
99.0,184.0,?,?,?,1.83333,?,7.944439999999999,63.3518,31.5185,27.7778,38.7778,?,?,?,-10.5556,?,0.28045,?,0
?,192.0,9.0,0.11111099999999999,0.0,3.38889,2.05931,5.94444,?,?,?,76.4444,52.5556,?,?,?,76.4444,?,-2.05546,0
?,34.0,?,0.0,?,1.05555,?,?,0.879814,?,113.667,142.0,120.77799999999999,?,?,-14.1111,142.0,?,?,0
9.0,?,?,0.0,0.0,?,1.42075,1.66667,1.8619,?,0.8888889999999999,4.66667,?,-4.66667,?,?,?,?,-2.3408,0
?,?,9.0,?,?,?,4.35975,?,1.8338400000000001,?,?,?,42.4444,-9.22222,25.4444,?,56.3333,?,-1.9107299999999998,0
10.0,?,?,?,0.0,?,1.06979,3.55556,?,15.037,?,?,18.4444,-3.7777800000000004,?,?,?,?,1.91095,0
?,?,?,?,?,?,0.874075,13.1667,?,?,?,?,48.1111,?,31.3333,?,64.4444,0.25266900000000003,?,0
134.0,187.0,?,0.0,?,?,1.51535,?,?,59.3704,?,74.1111,?,?,?,?,?,0.307458,?,0
?,110.0,?,?,?,0.277778,0.062963,0.22222199999999998,?,9.44444,?,?,6.33333,-10.0,?,?,15.8889,?,?,0
?,?,?,0.0,0.0,5.5,1.8227,2.61111,3.23465,53.5926,?,?,46.5556,?,?,-21.1111,?,?,?,0
85.0,?,?,0.0,0.0,1.33333,1.2888899999999999,?,?,21.2963,?,26.7778,?,?,16.4444,-16.2222,?,0.404792,?,1
?,?,?,?,0.0,?,?,9.0,?,?,36.0,?,?,-18.1111,30.5556,-12.4444,?,0.30841599999999997,-2.28229,0
199.0,25.0,9.0,0.0,0.0,1.0,0.84444,1.27778,?,103.63,?,?,?,-43.5556,?,?,126.889,?,-2.2521,0
?,103.0,?,0.0,0.0,?,?,1.11111,1.54074,18.3333,19.2222,?,13.2222,2.66667,12.6667,?,22.5556,?,-1.39741,1
249.0,154.0,9.0,?,0.11111099999999999,4.22222,?,1.72222,3.17407,?,2.55556,?,?,?,?,?,7.66667,?,?,0
159.0,83.0,?,?,0.0,0.388889,0.250924,?,0.250924,18.2222,?,?,14.4444,-14.6667,26.0,-11.3333,?,?,-2.1783200000000003,0
?,67.0,?,?,0.0,1.44444,?,?,1.54445,22.2593,?,27.8889,16.3333,?,?,?,27.8889,?,-1.5247700000000002,1
204.0,?,9.0,0.0,?,0.5,?,2.0,0.557773,?,?,?,28.3333,-19.1111,5.22222,?,28.3333,?,?,0
?,36.0,?,0.0,0.0,0.944443,?,?,?,?,128.556,146.111,131.222,?,32.4444,-12.2222,146.111,?,?,0
?,135.0,?,0.0,0.0,3.2777800000000004,2.46296,?,?,26.4444,20.2222,?,22.1111,?,?,-13.0,37.0,0.45423199999999997,?,0
?,?,?,0.0,?,2.05556,?,?,?,16.1852,?,14.2222,?,?,-5.88889,14.4444,21.0,?,?,0
242.0,?,9.0,0.11111099999999999,?,0.388889,0.534027,3.22222,?,?,?,?,25.5556,?,-3.11111,?,25.5556,?,2.45981,0
44.0,?,9.0,?,0.0,?,?,?,?,15.2222,?,?,19.6667,-6.0,?,?,?,?,2.03848,0
122.0,?,9.0,0.11111099999999999,?,1.61111,?,1.61111,?,?,22.0,29.8889,?,?,?,?,29.8889,?,?,1
?,97.0,9.0,0.0,?,0.944443,?,1.0,0.666667,134.37,?,145.444,?,-23.4444,33.2222,-9.77778,145.444,?,?,0
23.0,?,?,?,?,?,?,?,0.151852,0.518518,?,1.55556,?,?,3.11111,?,?,0.777778,-2.0944,0
161.0,?,?,0.0,?,?,2.09408,?,?,58.1111,51.6667,?,51.5556,?,?,?,71.1111,?,?,0
?,188.0,?,?,0.0,?,?,2.33333,?,55.7778,?,69.1111,48.5556,-18.3333,40.0,?,?,0.296294,-2.03967,0
118.0,38.0,?,0.0,?,?,?,0.8888879999999999,?,124.852,113.333,141.667,?,-34.5556,?,-15.8889,141.667,0.199972,?,0
?,?,?,?,0.0,?,?,0.5,0.3,1.44444,?,?,?,-4.33333,7.66667,-3.33333,?,?,?,0
?,124.0,9.0,0.0,?,?,0.444445,1.11111,?,?,?,6.11111,?,-6.888889999999999,10.7778,-3.88889,?,0.973765,?,0
?,?,?,0.22222199999999998,?,?,?,2.66667,0.730297,?,15.7778,17.3333,23.8889,-9.66667,-5.0,?,23.8889,?,?,0
65.0,?,9.0,0.0,0.0,0.333333,?,0.444445,0.074074,?,?,?,2.66667,4.55556,?,?,?,?,-0.907416,1
?,?,?,0.0,0.0,0.888891,0.501849,0.722224,?,?,?,84.6667,58.2222,?,?,?,?,?,-2.12446,0
242.0,183.0,?,?,0.0,1.5,?,?,?,15.3704,12.6667,?,?,-8.11111,?,?,21.0,?,?,0
?,?,?,?,?,?,99.7519,18.0,?,14.3333,13.0,18.6667,?,-4.0,13.0,?,?,0.6462979999999999,-1.7974299999999999,0
?,210.0,9.0,?,?,1.61111,?,?,?,?,?,16.0,22.6667,?,?,15.5556,?,?,?,0
?,?,?,?,0.0,0.666667,0.843274,1.5,0.888194,?,?,6.0,3.11111,-6.888889999999999,?,?,?,0.843518,?,0
201.0,?,9.0,0.0,?,0.555555,0.296296,?,?,?,7.111110000000001,6.44444,3.0,4.77778,2.77778,-7.555560000000001,?,?,?,1
?,?,?,0.0,?,6.16667,9.98889,12.8889,?,14.3704,?,?,11.4444,-16.1111,?,?,?,0.6647850000000001,-2.27421,0
24.0,?,9.0,0.0,?,1.61111,0.772203,2.05556,?,62.8519,54.7778,?,?,?,?,?,?,0.315538,-2.08372,0
?,?,9.0,?,?,?,?,?,7.618519999999999,24.2963,?,24.2222,29.4444,-15.2222,-0.22222199999999998,?,29.4444,?,2.6043,0
?,?,9.0,0.11111099999999999,?,2.11111,?,?,?,44.7037,37.1111,58.2222,?,-22.7778,?,?,?,?,-2.17535,0
116.0,?,?,?,?,?,2.11852,10.6111,?,31.7037,?,38.0,?,?,?,-10.1111,?,0.250721,-2.2154599999999998,0
55.0,?,9.0,0.0,?,0.333333,?,0.388889,?,?,?,?,2.77778,5.55556,?,?,?,0.593915,-0.688601,1
140.0,73.0,9.0,?,?,?,?,0.777777,?,46.2963,45.6667,?,?,?,?,-12.5556,51.1111,0.176156,-1.6815900000000001,0
?,17.0,9.0,?,?,?,1.08866,?,?,?,63.3333,87.3333,62.8889,-23.5556,?,?,?,?,-2.07516,0
?,62.0,9.0,0.0,0.0,1.8888900000000002,1.31092,?,?,123.48100000000001,112.333,139.333,118.77799999999999,-33.4444,?,-14.1111,?,0.193691,?,0
114.0,129.0,9.0,?,?,?,1.14342,0.777776,?,62.4074,54.2222,?,55.0,?,?,?,?,?,-2.12699,0
?,?,9.0,?,?,?,?,?,1.46692,46.8889,42.0,?,?,-14.6667,32.6667,-18.0,57.7778,?,?,0
7.0,?,9.0,?,0.0,0.055555999999999994,?,?,?,0.037037,?,0.11111099999999999,?,?,?,?,?,0.11111099999999999,-2.0944,0
69.0,?,9.0,0.0,0.0,?,0.951851,?,1.48519,?,22.6667,30.8889,?,-3.55556,?,-17.5556,30.8889,0.41530100000000003,-1.69933,1
?,?,9.0,0.0,?,2.05556,1.51168,4.44444,?,61.4074,55.0,75.4444,53.7778,-19.2222,?,?,75.4444,0.285515,-2.03589,0
220.0,124.0,?,0.0,0.0,0.22222199999999998,?,?,?,0.8888889999999999,?,?,0.22222199999999998,-2.66667,4.66667,-2.0,2.44444,?,-2.1617599999999997,0
251.0,24.0,9.0,0.0,0.0,?,0.966665,?,?,121.63,110.77799999999999,?,116.333,-32.5556,?,-15.8889,137.778,?,-2.3079099999999997,0
17.0,85.0,9.0,?,0.0,0.8888889999999999,?,1.11111,?,1.77778,0.44444399999999995,?,?,-4.0,?,?,3.44444,?,?,0
230.0,?,?,0.0,0.0,?,?,?,?,119.037,?,?,?,-35.4444,?,-13.4444,135.333,?,?,0
185.0,35.0,9.0,0.0,0.0,?,1.04172,1.16667,?,109.111,?,125.444,105.444,?,?,-11.0,?,0.23116599999999998,-2.4202,0
?,160.0,9.0,?,0.0,?,4.04445,2.77778,?,?,18.2222,?,18.7778,-13.8889,26.1111,?,31.5556,0.42601400000000006,?,0
9.0,?,?,0.0,0.0,?,0.0,0.0,?,0.0,?,?,?,0.0,?,0.0,?,?,?,0
?,?,?,?,?,1.61111,?,?,?,?,121.0,142.667,?,?,?,?,?,0.151812,?,0
?,?,9.0,0.0,0.0,?,0.311111,1.5,1.01111,7.33333,5.33333,?,?,?,-5.66667,11.6667,?,?,?,0
?,11.0,9.0,0.0,0.0,1.0,?,2.88889,?,143.444,136.889,?,?,-19.6667,22.3333,?,150.889,0.09277300000000001,?,0
159.0,180.0,9.0,?,0.0,?,0.874074,3.2777800000000004,3.3963,?,18.1111,?,?,?,?,18.8889,27.5556,0.358862,?,0
?,?,?,0.0,?,2.38889,2.16453,4.77778,?,?,?,49.5556,?,?,?,-14.4444,49.5556,?,-1.99837,0
?,?,?,?,?,0.833333,?,?,0.38968200000000003,43.8519,43.0,?,39.7778,?,?,-12.2222,?,?,-1.7204400000000002,0
74.0,?,?,?,0.0,?,0.02963,0.11111099999999999,?,0.518518,0.0,?,0.0,-1.55556,3.11111,-1.55556,1.55556,?,?,0
?,41.0,?,?,0.0,?,?,?,?,?,111.889,139.778,?,?,?,?,139.778,0.199347,?,0
240.0,63.0,?,?,0.0,0.555556,0.544331,0.388889,0.38968200000000003,?,?,?,6.555560000000001,?,15.1111,?,?,?,?,0
118.0,?,9.0,0.0,?,?,0.4,?,?,20.5556,16.1111,?,16.8889,?,?,?,28.6667,0.43707799999999997,-2.1588,0
147.0,125.0,9.0,0.0,?,6.38889,3.92381,1.33333,?,43.2222,?,55.0,37.4444,-18.0,?,-17.3333,?,0.324639,?,0
?,89.0,9.0,?,0.0,?,?,1.22222,?,?,51.0,74.4444,51.3333,-23.7778,46.5556,?,74.4444,?,-2.1087599999999997,0
201.0,?,?,?,0.0,?,?,0.444445,0.40368699999999996,?,?,20.8889,10.5556,-11.8889,21.4444,?,?,?,-2.1628700000000003,0
126.0,20.0,?,0.0,0.0,?,1.1925700000000001,?,?,?,?,?,121.667,-32.6667,47.3333,-14.6667,?,0.18729300000000002,?,0
?,?,?,?,0.0,0.44444399999999995,?,0.666667,?,5.66667,7.444439999999999,?,?,?,?,-8.0,7.444439999999999,?,-0.837598,1
?,184.0,?,?,0.0,1.61111,?,?,?,13.6296,?,?,?,-6.555560000000001,-6.888889999999999,13.4444,?,?,2.08045,0
?,62.0,?,?,?,0.722222,0.49065299999999995,?,?,61.037,53.4444,?,53.4444,-22.7778,?,?,?,0.303179,-2.09374,0
?,186.0,9.0,0.0,0.11111099999999999,3.22222,2.1152,?,3.50713,53.4444,48.2222,?,?,-15.6667,37.3333,?,?,0.298302,?,0
?,124.0,9.0,0.0,0.0,0.22222199999999998,?,?,0.388889,?,7.555560000000001,7.444439999999999,3.66667,4.0,?,?,8.0,?,-1.01148,1
127.0,?,?,0.0,0.0,11.5556,?,0.833334,0.6912149999999999,34.3333,30.7778,41.6667,30.5556,?,22.0,?,?,0.29394899999999996,?,0
?,71.0,9.0,?,?,?,?,2.83333,2.0777799999999997,?,21.8889,?,16.7778,?,?,-18.0,?,?,?,1
?,190.0,?,0.0,0.0,?,1.45185,?,2.96667,?,?,40.1111,26.8889,?,25.3333,?,40.1111,?,-2.00838,0
97.0,77.0,9.0,?,?,1.22222,1.85185,4.44444,?,?,?,?,19.1111,?,21.4444,-18.2222,32.3333,0.407623,?,1
215.0,?,?,?,?,19.6667,8.04447,1.11111,3.8963,8.33333,5.33333,13.4444,?,-9.0,?,-6.33333,13.4444,0.7695770000000001,?,0
227.0,?,9.0,0.0,?,?,2.60741,?,?,9.33333,8.55556,7.66667,?,?,?,7.33333,?,?,?,0
36.0,?,9.0,0.0,0.0,1.9444400000000002,?,5.83333,21.5889,31.3704,?,38.0,27.6667,?,19.8889,-11.1111,?,?,-2.02035,0
?,?,?,?,?,?,?,4.66667,3.02582,?,50.5556,71.0,?,-19.3333,?,?,71.0,0.30349699999999996,?,0
?,214.0,?,?,?,?,?,1.27778,?,6.81482,?,?,?,?,?,?,10.6667,0.568162,?,0
40.0,17.0,9.0,0.0,0.0,?,0.95258,?,1.10889,70.5185,62.4444,?,62.5556,-24.2222,48.1111,-23.8889,86.5556,0.286238,?,0
?,?,9.0,?,0.0,1.72222,?,?,1.3784100000000001,?,87.2222,119.889,?,?,?,-18.2222,119.889,0.272403,-2.3262,0
75.0,122.0,9.0,?,0.0,?,0.24074099999999998,?,?,1.59259,?,4.44444,?,?,8.55556,-3.7777800000000004,?,1.0,-2.1536,0
118.0,?,?,0.0,?,1.9444400000000002,?,3.11111,?,48.5556,44.1111,?,42.5556,?,?,?,59.0,0.27882199999999996,-1.99604,0
186.0,46.0,?,?,0.0,?,?,?,0.8629479999999999,135.519,?,?,?,-18.2222,30.1111,-11.8889,?,?,?,0
?,165.0,9.0,0.11111099999999999,?,?,?,1.77778,0.9185190000000001,17.3333,12.8889,?,22.6667,-13.3333,-2.66667,?,?,0.43082,2.4712,0
24.0,?,?,?,?,?,?,?,?,?,?,?,24.5556,?,?,?,?,?,2.22401,0
?,?,9.0,0.0,0.0,1.94445,?,3.33333,?,50.2593,44.8889,61.7778,?,-16.1111,?,?,61.7778,0.287573,?,0
37.0,?,?,?,?,?,0.9185190000000001,1.83333,?,?,?,13.3333,7.66667,-13.4444,?,?,13.3333,?,-2.52021,0
?,?,9.0,0.0,0.0,2.83333,1.14444,1.44444,1.7629599999999999,?,16.7778,29.0,?,-12.7778,23.8889,-11.1111,29.0,?,-2.1427,0
?,?,?,?,?,?,3.01662,2.16667,?,9.740739999999999,7.444439999999999,?,14.6667,?,-7.888889999999999,14.7778,14.6667,0.572767,?,0
238.0,98.0,?,0.0,?,1.33333,1.2888899999999999,1.27778,0.5962970000000001,52.8519,47.5556,64.6667,46.3333,-15.8889,?,-19.5556,64.6667,0.28511,?,0
235.0,?,?,?,?,1.38889,?,?,?,3.4814800000000004,?,?,2.0,-7.444439999999999,?,-4.44444,7.444439999999999,0.881217,-2.2481299999999997,0
?,196.0,?,0.0,?,2.66667,2.3758,?,?,49.8889,?,?,43.8889,?,?,-18.0,?,?,?,0
60.0,?,9.0,0.0,?,?,?,0.555556,?,20.1111,?,?,?,?,21.6667,-10.6667,?,0.405936,?,0
220.0,111.0,9.0,0.0,0.0,2.55556,1.65552,?,1.59745,29.5926,?,?,25.1111,-12.4444,25.8889,?,38.2222,0.349325,?,0
?,?,?,?,?,?,0.34074099999999996,?,1.6629599999999998,13.5926,?,?,?,?,?,12.5556,17.7778,0.376253,2.2129,0
9.0,?,?,0.0,?,?,13.7519,?,?,23.6296,17.3333,?,21.8889,?,?,-5.22222,?,?,?,0
?,51.0,?,?,0.0,?,?,1.61111,?,?,18.7778,?,14.3333,-2.44444,18.2222,-15.7778,25.6667,?,-1.6812900000000002,1
?,?,?,?,?,0.777778,?,0.388889,?,20.1852,?,28.7778,16.2222,-13.8889,25.7778,-11.8889,?,0.45946899999999996,?,0
?,130.0,?,?,?,0.555555,0.34074099999999996,?,0.566666,?,8.55556,8.66667,4.66667,3.7777800000000004,4.11111,?,?,?,-1.05666,1
210.0,?,9.0,?,0.0,?,0.21111300000000002,0.666667,0.488889,?,?,?,87.3333,?,?,?,121.444,?,-2.22322,0
170.0,139.0,9.0,0.0,?,?,0.507408,0.722222,0.28518499999999997,?,?,8.55556,?,?,13.1111,-6.22222,?,?,-2.12759,0
?,88.0,?,?,?,?,1.8851799999999999,?,3.39629,?,21.4444,26.3333,?,0.8888889999999999,?,-16.4444,26.3333,?,-1.5125600000000001,1
206.0,26.0,9.0,0.0,0.0,?,1.49629,1.8888900000000002,1.40741,137.037,131.444,?,132.889,-16.7778,?,-12.4444,146.778,?,-2.18257,0
?,?,9.0,0.0,0.0,?,0.5629609999999999,?,0.7444470000000001,125.444,?,?,?,?,?,?,?,0.19129000000000002,-2.3662,0
27.0,50.0,9.0,0.0,0.0,?,0.462963,1.0,?,?,?,?,?,-4.11111,20.8889,?,?,0.418746,-1.74125,1
232.0,?,?,0.0,0.0,?,0.0,0.0,0.0,?,?,?,?,?,0.0,0.0,?,0.0,?,0
17.0,?,9.0,0.11111099999999999,?,?,0.712325,?,?,?,0.333333,2.88889,?,-3.55556,?,-0.555556,2.88889,?,?,0
?,?,9.0,?,0.0,0.22222199999999998,?,?,0.077778,4.14815,?,6.66667,1.8888900000000002,?,?,?,7.0,?,?,1
?,148.0,?,?,0.0,?,?,6.66667,33.4222,?,?,16.8889,19.0,?,2.77778,?,19.4444,?,2.91248,0
88.0,136.0,9.0,0.0,?,?,?,?,2.1125700000000003,?,?,?,?,-11.6667,?,?,?,?,?,0
?,108.0,?,?,?,?,0.74074,?,104.919,?,41.2222,?,40.1111,?,?,-16.4444,55.4444,0.275986,-2.01555,0
76.0,?,?,?,?,?,?,1.44444,0.5443319999999999,?,?,?,?,?,?,?,63.1111,?,?,0
230.0,98.0,9.0,0.0,?,0.388889,0.151852,?,?,1.40741,0.0,4.11111,?,-4.22222,?,-3.88889,4.11111,?,-2.1137200000000003,0
?,148.0,9.0,0.0,?,?,?,?,0.507408,29.0741,21.4444,?,24.2222,?,?,-14.5556,?,?,?,0
?,199.0,9.0,0.0,0.0,?,?,1.05556,0.462963,17.5185,13.1111,?,?,-13.2222,?,?,?,0.393002,?,0
78.0,?,?,0.0,0.0,1.61111,8.01852,?,14.7741,4.14815,?,9.0,?,?,?,-5.44444,9.0,?,-2.2556700000000003,0
23.0,?,9.0,?,0.0,?,?,?,37.2185,30.5926,?,?,26.5556,?,?,?,?,0.284148,?,0
207.0,?,?,?,0.0,?,?,?,0.033333,?,?,2.88889,0.333333,?,?,?,?,?,?,0
?,28.0,9.0,0.0,?,1.16667,?,?,1.18634,?,96.1111,?,?,-46.2222,59.1111,-12.8889,?,0.267544,?,0
226.0,?,9.0,?,?,0.333333,?,?,0.21111100000000002,1.66667,0.11111099999999999,?,0.44444399999999995,?,8.33333,?,4.44444,0.977778,?,0
23.0,129.0,?,0.0,?,0.5,?,?,?,?,?,?,0.0,?,?,?,1.55556,0.777778,-2.0944,0
174.0,?,?,?,?,0.833335,0.349603,?,?,?,110.556,?,116.77799999999999,-34.4444,50.2222,?,?,?,?,0
?,188.0,?,?,0.0,?,1.12875,?,1.24722,50.1852,45.0,?,43.4444,?,35.7778,?,62.1111,?,-2.00738,0
80.0,?,9.0,0.0,?,24.3889,?,44.7222,?,?,?,?,?,?,34.6667,?,79.0,0.30628099999999997,-2.42213,0
?,?,9.0,0.0,?,?,0.20740799999999998,?,0.296294,?,88.2222,?,95.6667,?,73.0,-25.3333,128.444,0.313159,?,0
?,162.0,?,?,?,?,0.596296,?,66.8185,?,?,?,?,?,31.7778,?,?,?,?,0
125.0,46.0,9.0,?,0.0,?,0.6116159999999999,?,?,124.556,112.77799999999999,141.0,119.889,-35.3333,49.3333,-14.0,141.0,?,-2.3576900000000003,0
?,?,9.0,0.0,?,9.38889,?,?,3.5176800000000004,?,?,?,?,?,?,-11.8889,?,?,-2.01778,0
?,85.0,9.0,0.0,?,3.11111,13.4519,2.05556,6.86296,?,?,?,?,?,13.7778,?,?,?,-2.2715400000000003,0
?,163.0,?,?,0.0,1.44444,?,?,5.54076,39.2963,33.7778,?,36.5556,-16.5556,24.7778,-8.22222,?,?,?,0
146.0,?,?,?,?,?,0.166667,0.388889,?,?,?,7.33333,3.33333,4.22222,?,-8.11111,7.66667,?,-1.02473,1
171.0,?,?,?,0.11111099999999999,?,1.73098,2.66667,?,48.3704,?,60.1111,41.6667,-15.1111,?,?,60.1111,0.306725,?,0
?,149.0,?,?,0.0,0.11111099999999999,0.17213299999999998,?,0.17213299999999998,?,?,?,0.0,-0.11111099999999999,0.22222199999999998,-0.11111099999999999,?,?,-2.0944,0
229.0,?,9.0,?,?,4.16667,2.27792,4.11111,?,47.7037,?,58.8889,?,-15.7778,33.5556,?,58.8889,?,-2.0527,0
?,?,9.0,0.0,0.0,?,?,1.05556,0.443053,60.1852,?,74.8889,52.4444,-20.8889,44.1111,-23.2222,74.8889,?,?,0
34.0,?,9.0,?,?,1.38889,2.01852,2.38889,1.21852,?,12.4444,15.1111,?,?,?,?,19.5556,0.365232,?,0
?,154.0,9.0,0.11111099999999999,?,4.22222,?,?,?,6.48148,4.33333,10.7778,?,?,12.8889,?,10.7778,?,?,0
68.0,?,9.0,?,?,21.3333,5.95553,?,?,35.5926,32.1111,43.7778,30.8889,-10.4444,24.5556,-14.1111,43.7778,?,?,0
150.0,152.0,?,0.0,0.0,?,0.02963,2.05556,3.57407,?,?,2.33333,?,?,?,-1.77778,2.33333,0.537037,?,0
?,?,?,0.0,0.0,1.27778,?,?,0.31111,?,?,126.77799999999999,98.2222,?,62.3333,-23.3333,126.77799999999999,?,?,0
241.0,?,?,0.0,?,0.833332,?,1.33333,?,90.0741,74.5556,116.556,?,?,?,?,116.556,?,?,0
