height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,outcome
9.0,?,?,1.0,0.63,?,?,51.0,?,?,1
?,?,1078.0,8.908999999999997,?,?,2.15,297.0,649.0,138.0,1
7.0,9.0,63.0,1.286,?,0.968,1.2,18.0,61.0,15.0,1
7.0,14.0,98.0,?,0.35700000000000004,0.939,1.84,35.0,92.0,?,1
6.0,11.0,66.0,1.833,0.364,0.955,?,24.0,63.0,18.0,1
16.0,181.0,2896.0,11.313,0.4,?,?,1157.0,2198.0,227.0,1
10.0,?,340.0,?,0.426,?,3.02,?,223.0,?,1
?,?,250.0,?,?,?,?,67.0,147.0,35.0,1
10.0,?,?,?,?,1.0,?,?,180.0,30.0,1
9.0,105.0,945.0,11.667,?,0.579,1.91,?,547.0,?,1
8.0,?,584.0,9.125,0.433,0.875,2.75,253.0,511.0,92.0,1
?,42.0,42.0,42.0,0.31,?,?,13.0,?,?,0
5.0,35.0,175.0,?,0.2,0.8290000000000001,4.38,35.0,?,?,1
7.0,34.0,238.0,4.857,?,0.7609999999999999,1.48,65.0,?,44.0,1
8.0,7.0,?,?,0.464,1.0,?,?,56.0,11.0,1
?,26.0,182.0,?,0.374,0.846,?,68.0,154.0,?,1
1.0,29.0,?,29.0,1.0,1.0,29.0,29.0,29.0,1.0,0
?,12.0,84.0,1.714,?,0.762,2.86,40.0,?,14.0,1
7.0,57.0,399.0,8.142999999999999,0.414,0.797,2.7,?,318.0,?,1
6.0,29.0,?,?,0.368,0.954,1.73,64.0,166.0,37.0,1
10.0,38.0,380.0,3.8,?,0.892,2.89,165.0,339.0,57.0,1
5.0,7.0,?,?,0.457,1.0,?,16.0,?,11.0,1
8.0,15.0,120.0,?,0.267,0.767,2.29,32.0,92.0,?,1
7.0,8.0,56.0,1.143,0.35700000000000004,0.804,2.0,20.0,45.0,10.0,1
17.0,403.0,6851.0,23.706,0.349,?,5.43,2388.0,?,440.0,1
6.0,13.0,78.0,2.167,0.231,0.487,3.0,18.0,38.0,6.0,1
8.0,17.0,136.0,2.125,0.228,0.882,1.24,31.0,120.0,25.0,1
13.0,354.0,4602.0,27.231,?,?,?,?,2750.0,?,1
8.0,272.0,2176.0,34.0,0.18600000000000005,0.539,?,?,1172.0,299.0,1
?,35.0,280.0,4.375,0.382,1.0,?,107.0,280.0,53.0,1
9.0,?,540.0,6.667000000000002,0.413,0.8220000000000001,2.75,?,444.0,81.0,1
?,19.0,266.0,1.357,?,?,?,34.0,144.0,12.0,0
?,538.0,1076.0,269.0,?,0.684,34.88,558.0,736.0,16.0,0
8.0,33.0,264.0,4.125,0.371,0.795,1.92,?,210.0,51.0,1
24.0,?,2568.0,4.458,?,?,16.91,?,2523.0,138.0,1
8.0,13.0,104.0,?,?,?,2.28,41.0,?,18.0,1
10.0,107.0,1070.0,?,0.273,0.738,1.81,292.0,?,?,1
6.0,?,228.0,6.332999999999998,0.377,0.833,1.51,?,190.0,57.0,1
9.0,12.0,108.0,1.3330000000000002,0.389,0.852,2.33,42.0,92.0,18.0,1
?,13.0,104.0,?,0.423,0.923,1.76,44.0,96.0,25.0,1
?,537.0,1611.0,179.0,0.353,0.364,?,569.0,587.0,8.0,0
5.0,36.0,?,7.2,0.211,?,1.52,38.0,?,25.0,1
?,71.0,568.0,8.875,0.31,?,1.85,176.0,?,95.0,1
7.0,6.0,?,0.857,0.28600000000000003,0.857,1.71,12.0,36.0,7.0,1
9.0,233.0,?,25.889,0.165,?,1.26,345.0,1441.0,274.0,1
1.0,?,22.0,?,0.591,1.0,2.6,13.0,22.0,?,1
?,?,1498.0,?,0.449,0.899,2.77,?,1346.0,?,1
9.0,37.0,333.0,4.1110000000000015,?,0.655,2.22,111.0,218.0,?,1
10.0,23.0,?,?,0.287,0.617,2.2,66.0,142.0,?,1
7.0,61.0,427.0,8.714,0.321,0.667,1.9,137.0,285.0,72.0,1
7.0,151.0,1057.0,?,?,?,1.33,81.0,459.0,?,1
10.0,79.0,?,7.9,0.34700000000000003,0.784,2.25,274.0,619.0,?,1
9.0,82.0,?,?,0.343,0.913,?,253.0,674.0,125.0,1
?,280.0,2520.0,31.111,0.165,0.684,1.24,415.0,1724.0,336.0,1
8.0,6.0,?,?,0.333,0.979,1.78,16.0,47.0,9.0,1
23.0,?,2001.0,3.783,0.28600000000000003,0.6709999999999999,?,?,1342.0,242.0,1
8.0,25.0,?,?,0.37,0.73,2.06,74.0,146.0,?,1
?,334.0,8016.0,13.917,0.894,?,?,7164.0,7740.0,501.0,1
9.0,49.0,441.0,?,0.5920000000000001,0.998,2.97,261.0,440.0,88.0,1
8.0,?,272.0,4.25,0.35700000000000004,0.75,?,97.0,?,?,1
1.0,15.0,15.0,15.0,0.733,1.0,?,11.0,15.0,?,0
22.0,208.0,4576.0,9.455,?,0.555,?,?,2539.0,585.0,1
10.0,?,2490.0,24.9,?,0.8420000000000001,3.53,1151.0,2097.0,326.0,1
10.0,126.0,1260.0,12.6,0.41,0.833,2.63,516.0,1049.0,?,1
9.0,35.0,315.0,3.889,0.263,0.667,2.86,83.0,210.0,29.0,1
?,?,671.0,5.545,0.361,0.614,5.04,242.0,412.0,?,1
8.0,42.0,336.0,5.25,0.369,1.0,1.85,124.0,336.0,?,1
?,21.0,168.0,?,0.339,0.6729999999999999,1.97,57.0,113.0,29.0,1
1.0,?,44.0,44.0,0.909,1.0,20.0,40.0,?,2.0,0
6.0,14.0,84.0,2.333,0.56,0.929,?,?,78.0,21.0,1
1.0,537.0,?,537.0,1.0,1.0,537.0,537.0,537.0,1.0,0
25.0,9.0,225.0,0.36,0.187,0.436,2.47,42.0,98.0,?,0
9.0,?,828.0,10.222,0.287,0.6940000000000001,1.93,238.0,?,123.0,1
8.0,16.0,128.0,2.0,0.43,?,?,55.0,128.0,27.0,1
9.0,108.0,972.0,12.0,?,0.778,1.73,216.0,756.0,125.0,1
?,22.0,220.0,2.2,0.277,?,?,61.0,131.0,35.0,1
?,66.0,?,6.6,0.27,?,1.87,?,421.0,?,1
8.0,31.0,248.0,3.875,?,0.79,1.84,81.0,196.0,44.0,1
8.0,?,?,?,0.375,0.8009999999999999,2.04,96.0,205.0,47.0,1
10.0,19.0,?,1.9,0.542,0.768,7.36,103.0,146.0,?,1
5.0,?,1015.0,?,?,?,1.3,243.0,?,187.0,1
2.0,537.0,1074.0,268.5,0.5379999999999999,?,82.57,578.0,596.0,7.0,0
1.0,?,379.0,379.0,0.963,1.0,60.83,365.0,?,?,0
8.0,?,104.0,1.625,0.365,0.933,1.65,38.0,?,23.0,1
9.0,284.0,2556.0,31.556,?,0.456,1.41,350.0,1165.0,249.0,1
7.0,17.0,119.0,?,0.353,?,1.56,42.0,94.0,27.0,1
10.0,151.0,1510.0,15.1,0.381,0.785,3.48,575.0,1186.0,?,1
7.0,197.0,?,28.143,0.07200000000000001,0.326,1.5,99.0,450.0,66.0,1
7.0,31.0,217.0,?,?,?,1.35,69.0,182.0,?,1
7.0,192.0,1344.0,27.429,0.136,?,1.36,183.0,518.0,135.0,1
?,13.0,91.0,1.857,0.264,0.879,1.85,24.0,80.0,13.0,1
4.0,10.0,40.0,2.5,0.5,?,4.0,20.0,?,5.0,1
8.0,?,40.0,?,?,?,?,?,40.0,?,1
9.0,34.0,306.0,3.778,0.363,0.863,?,?,264.0,?,1
?,10.0,70.0,?,?,?,1.77,23.0,?,13.0,1
5.0,50.0,250.0,10.0,?,0.812,?,90.0,?,57.0,1
23.0,1.0,?,0.043,1.0,1.0,23.0,?,?,1.0,0
8.0,12.0,?,1.5,0.448,0.8959999999999999,2.05,43.0,86.0,21.0,1
7.0,72.0,?,10.286,0.405,0.845,1.85,204.0,426.0,110.0,1
7.0,?,?,1.143,?,?,?,21.0,56.0,?,1
7.0,123.0,?,17.570999999999998,0.419,0.962,2.62,361.0,?,138.0,1
9.0,?,207.0,2.556,?,?,1.62,63.0,?,39.0,1
11.0,9.0,99.0,0.818,0.545,0.818,9.0,54.0,81.0,6.0,1
7.0,60.0,420.0,8.571,0.28600000000000003,0.8859999999999999,1.5,120.0,372.0,80.0,1
7.0,?,?,11.286,0.5660000000000001,?,?,313.0,535.0,?,1
8.0,78.0,?,9.75,?,0.745,?,152.0,465.0,113.0,1
6.0,32.0,192.0,5.332999999999998,?,0.8909999999999999,1.41,55.0,171.0,?,1
6.0,94.0,?,15.667,0.326,0.862,2.02,?,?,?,1
?,11.0,?,?,0.4,0.927,1.57,22.0,51.0,14.0,1
?,?,27058.0,3.928,?,?,?,?,18149.0,1025.0,0
9.0,?,9.0,0.111,?,?,?,9.0,9.0,?,0
10.0,?,340.0,3.4,0.303,?,1.81,103.0,272.0,57.0,1
?,?,?,25.0,?,0.603,1.19,?,1507.0,253.0,1
?,12.0,?,?,0.6,0.9,3.0,36.0,?,12.0,1
7.0,14.0,?,?,0.327,0.847,1.45,32.0,83.0,22.0,1
?,?,4806.0,59.333,0.163,?,1.34,784.0,3043.0,?,1
7.0,13.0,91.0,1.857,0.374,?,1.79,34.0,?,19.0,1
8.0,53.0,424.0,?,0.37,0.901,1.76,?,?,?,1
10.0,100.0,1000.0,?,?,0.7240000000000001,1.82,?,724.0,147.0,1
10.0,18.0,?,?,0.583,?,7.5,?,161.0,14.0,1
?,25.0,175.0,3.571,0.189,0.8059999999999999,?,33.0,141.0,27.0,1
11.0,?,1551.0,?,0.366,0.79,?,567.0,1225.0,199.0,1
?,109.0,872.0,13.625,0.2,0.8540000000000001,1.39,174.0,745.0,125.0,1
7.0,13.0,91.0,1.857,0.154,?,2.0,?,44.0,?,0
?,13.0,78.0,2.167,0.551,0.923,2.53,43.0,72.0,?,1
9.0,98.0,882.0,?,0.185,?,1.58,163.0,584.0,103.0,1
?,47.0,?,?,0.271,0.878,2.23,?,?,40.0,1
?,?,2444.0,?,0.188,?,?,460.0,1736.0,275.0,1
12.0,72.0,864.0,6.0,0.281,0.807,2.15,243.0,697.0,113.0,1
5.0,?,25.0,1.0,0.28,?,1.75,7.0,18.0,4.0,1
?,12.0,132.0,1.091,0.4920000000000001,0.75,4.33,?,99.0,15.0,1
8.0,22.0,?,2.75,0.398,0.79,2.59,?,139.0,?,1
6.0,7.0,42.0,1.167,0.452,1.0,2.38,19.0,42.0,8.0,1
11.0,?,2024.0,16.727,0.471,0.885,?,954.0,1791.0,213.0,1
7.0,21.0,147.0,?,0.388,0.912,1.84,?,?,31.0,1
?,85.0,850.0,8.5,0.333,0.696,2.28,283.0,592.0,?,1
?,?,6256.0,24.438,0.401,0.674,5.26,?,4219.0,477.0,1
1.0,52.0,52.0,52.0,0.7879999999999999,1.0,10.25,41.0,52.0,4.0,0
8.0,?,64.0,1.0,0.391,0.7809999999999999,2.78,25.0,50.0,9.0,1
1.0,28.0,?,?,?,1.0,?,13.0,28.0,?,0
7.0,17.0,119.0,2.4290000000000003,0.16,?,?,19.0,?,?,1
8.0,30.0,240.0,3.75,0.225,0.6709999999999999,1.23,54.0,?,44.0,1
9.0,20.0,?,2.222,0.294,0.578,1.51,?,104.0,35.0,1
16.0,121.0,1936.0,7.563,0.396,0.611,?,?,1182.0,?,1
8.0,36.0,288.0,?,?,0.944,?,161.0,?,53.0,1
8.0,12.0,96.0,1.5,0.531,0.813,2.83,?,?,18.0,1
10.0,46.0,460.0,4.6,?,0.583,1.66,128.0,?,?,1
?,?,6160.0,31.429,?,?,1.54,?,3857.0,632.0,1
?,536.0,1072.0,?,0.505,?,180.33,541.0,549.0,?,0
8.0,240.0,1920.0,?,0.193,0.635,1.4,370.0,?,264.0,1
6.0,100.0,600.0,16.667,0.345,0.795,1.68,207.0,477.0,123.0,1
9.0,?,90.0,?,0.344,0.789,?,31.0,?,15.0,1
?,252.0,2520.0,25.2,?,0.775,?,950.0,?,330.0,1
5.0,14.0,70.0,2.8,0.586,0.943,2.28,41.0,66.0,18.0,1
66.0,3.0,198.0,0.045,0.657,0.909,?,130.0,180.0,50.0,0
8.0,27.0,216.0,3.375,0.343,?,1.76,74.0,168.0,42.0,1
1.0,43.0,43.0,43.0,0.907,1.0,?,39.0,?,4.0,0
6.0,19.0,114.0,3.167,0.254,?,1.16,29.0,109.0,?,1
5.0,3.0,15.0,0.6,?,0.6,3.5,7.0,9.0,2.0,0
9.0,83.0,747.0,9.222,?,0.843,2.05,250.0,630.0,122.0,1
6.0,12.0,72.0,?,0.292,0.778,1.62,?,56.0,?,1
10.0,97.0,970.0,9.7,0.425,0.825,2.71,412.0,800.0,152.0,1
5.0,6.0,30.0,1.2,0.433,0.967,?,13.0,?,8.0,1
?,36.0,?,4.0,0.395,0.6729999999999999,2.37,128.0,218.0,54.0,1
?,12.0,?,?,0.406,0.917,1.56,39.0,88.0,25.0,1
?,39.0,351.0,4.333,0.293,0.937,?,103.0,329.0,50.0,1
?,15.0,105.0,2.143,0.333,0.838,?,35.0,?,24.0,1
?,?,?,268.0,0.5379999999999999,?,30.37,?,790.0,19.0,0
?,?,?,3.9,0.308,?,1.69,120.0,?,?,1
10.0,126.0,1260.0,12.6,0.463,0.848,3.16,584.0,1068.0,185.0,1
8.0,?,?,5.375,0.349,0.8140000000000001,2.26,120.0,280.0,53.0,1
?,?,?,4.5,?,0.531,2.21,86.0,153.0,?,1
8.0,16.0,?,2.0,0.211,0.672,1.42,27.0,86.0,19.0,1
10.0,63.0,?,6.3,0.184,0.617,1.4,?,?,83.0,1
?,8.0,?,1.0,?,0.969,1.53,?,62.0,15.0,1
1.0,?,85.0,85.0,?,1.0,?,?,85.0,6.0,0
?,3.0,294.0,0.031,?,?,?,141.0,?,1.0,0
?,322.0,9982.0,10.387,?,?,?,?,?,408.0,1
11.0,33.0,363.0,3.0,0.278,0.73,?,101.0,?,48.0,1
9.0,?,1098.0,13.556,0.333,0.8290000000000001,2.54,?,910.0,144.0,1
?,?,35.0,?,?,1.0,1.17,14.0,35.0,12.0,1
?,7.0,49.0,?,?,0.959,22.5,45.0,?,2.0,1
1.0,102.0,102.0,102.0,0.961,?,?,98.0,102.0,4.0,0
?,5.0,?,1.25,0.35,0.8,2.33,7.0,16.0,3.0,0
8.0,272.0,2176.0,34.0,0.197,0.629,1.38,428.0,1369.0,310.0,1
17.0,19.0,323.0,?,0.362,0.381,58.5,117.0,123.0,2.0,1
10.0,?,70.0,?,0.314,?,1.83,?,60.0,?,1
?,55.0,?,55.0,0.564,1.0,?,31.0,55.0,3.0,0
10.0,?,2630.0,26.3,0.204,?,?,537.0,1550.0,348.0,1
7.0,14.0,?,2.0,0.29600000000000004,0.898,1.61,29.0,88.0,18.0,1
?,4.0,84.0,?,?,0.643,3.71,26.0,54.0,7.0,0
?,?,?,?,0.16,0.6920000000000001,2.17,?,769.0,?,1
10.0,17.0,170.0,1.7,0.224,0.7290000000000001,?,38.0,124.0,16.0,1
8.0,19.0,152.0,2.375,0.355,0.954,2.0,54.0,145.0,27.0,1
1.0,84.0,84.0,84.0,0.917,1.0,19.25,77.0,84.0,4.0,0
6.0,13.0,78.0,2.167,0.3720000000000001,0.987,1.71,29.0,?,17.0,1
10.0,155.0,1550.0,15.5,0.275,0.8029999999999999,?,?,?,?,1
?,39.0,?,4.875,0.304,0.7559999999999999,1.38,?,236.0,69.0,1
8.0,?,?,16.5,0.36,0.921,2.1,?,973.0,181.0,1
7.0,?,175.0,3.571,0.303,0.7090000000000001,1.51,53.0,124.0,?,1
?,52.0,572.0,?,0.28,0.605,2.05,160.0,?,78.0,1
9.0,?,2376.0,29.333,0.197,0.6559999999999999,?,468.0,1558.0,349.0,1
9.0,?,405.0,5.0,?,0.923,2.11,?,374.0,61.0,1
8.0,47.0,376.0,5.875,0.34,0.753,2.0,128.0,283.0,?,1
?,29.0,290.0,2.9,0.221,0.5720000000000001,3.56,64.0,166.0,18.0,1
9.0,9.0,?,1.0,0.383,?,2.38,31.0,65.0,13.0,1
?,?,8088.0,14.042,0.945,?,?,?,8088.0,418.0,1
8.0,8.0,64.0,1.0,0.359,0.7659999999999999,?,?,49.0,14.0,1
5.0,33.0,?,6.6,?,?,1.27,?,150.0,41.0,1
?,43.0,344.0,5.375,0.34,?,1.83,117.0,307.0,64.0,1
?,51.0,357.0,?,0.207,0.969,1.14,74.0,346.0,65.0,1
12.0,?,264.0,1.833,0.542,0.784,8.94,143.0,207.0,16.0,1
5.0,95.0,475.0,19.0,0.255,?,1.73,121.0,374.0,70.0,1
?,?,300.0,3.0,?,0.93,1.79,100.0,?,56.0,1
10.0,18.0,180.0,?,0.294,0.911,1.89,53.0,164.0,28.0,1
?,?,112.0,1.75,0.438,0.768,2.23,49.0,86.0,22.0,1
3.0,4.0,12.0,1.3330000000000002,0.667,0.667,8.0,?,8.0,1.0,1
9.0,276.0,2484.0,30.667,0.388,0.846,2.58,964.0,2102.0,?,1
9.0,107.0,963.0,11.889,0.209,0.778,1.38,201.0,?,?,1
?,?,7300.0,11.68,0.472,?,?,?,6676.0,459.0,1
?,69.0,69.0,69.0,0.667,1.0,4.18,46.0,69.0,11.0,0
9.0,32.0,?,3.556,?,0.792,2.16,110.0,228.0,51.0,1
8.0,12.0,96.0,?,0.406,?,?,39.0,86.0,21.0,1
7.0,223.0,1561.0,31.857,0.121,0.527,1.33,189.0,?,142.0,1
12.0,56.0,672.0,?,0.256,0.8270000000000001,2.02,172.0,?,85.0,1
8.0,274.0,2192.0,34.25,0.15,0.583,1.35,329.0,1277.0,244.0,1
5.0,28.0,140.0,5.6,?,0.871,1.77,46.0,122.0,26.0,1
1.0,?,?,115.0,0.2,1.0,?,23.0,115.0,5.0,0
10.0,?,110.0,1.1,0.4270000000000001,1.0,1.52,47.0,110.0,31.0,1
10.0,33.0,330.0,3.3,?,0.927,1.66,113.0,306.0,68.0,1
7.0,63.0,441.0,?,0.28800000000000003,0.991,?,127.0,?,79.0,1
1.0,167.0,167.0,167.0,0.192,1.0,1.03,32.0,167.0,31.0,1
8.0,23.0,?,?,0.353,0.826,1.91,65.0,152.0,?,1
?,?,5390.0,27.5,0.369,?,4.83,1990.0,?,412.0,1
7.0,10.0,70.0,?,0.329,0.8140000000000001,1.28,?,57.0,18.0,1
8.0,?,544.0,8.5,0.336,0.868,1.91,183.0,472.0,96.0,1
7.0,9.0,63.0,1.286,?,0.6829999999999999,?,27.0,?,11.0,1
12.0,69.0,?,5.75,?,0.74,3.48,331.0,613.0,95.0,1
3.0,31.0,93.0,?,0.226,0.774,2.1,21.0,72.0,?,1
?,56.0,?,6.222,?,0.931,2.22,171.0,?,?,1
10.0,?,?,28.8,0.191,0.564,?,?,1624.0,365.0,1
7.0,27.0,?,3.857,0.238,0.741,2.81,45.0,140.0,?,1
14.0,?,1974.0,?,0.278,?,?,549.0,1323.0,240.0,1
?,54.0,486.0,6.0,0.391,0.8170000000000001,1.98,?,397.0,?,1
10.0,?,2510.0,25.1,0.151,0.5670000000000001,1.29,378.0,1423.0,293.0,1
1.0,44.0,?,?,?,?,?,?,44.0,?,0
?,23.0,138.0,3.833,0.377,0.862,2.36,52.0,119.0,22.0,1
9.0,27.0,243.0,?,0.358,0.856,1.85,87.0,208.0,?,1
?,77.0,?,7.7,0.469,0.905,2.64,361.0,697.0,137.0,1
?,72.0,864.0,6.0,0.228,0.78,1.79,197.0,?,?,1
10.0,?,180.0,?,0.6559999999999999,0.9,?,?,162.0,?,1
?,24.0,192.0,3.0,0.26,0.672,1.85,50.0,129.0,27.0,1
9.0,159.0,?,17.667,?,?,?,?,?,184.0,1
8.0,1.0,?,?,1.0,1.0,8.0,8.0,?,?,0
7.0,80.0,560.0,11.429,0.361,0.961,1.63,?,?,124.0,1
7.0,12.0,84.0,1.714,0.452,?,?,?,80.0,?,1
8.0,?,1848.0,?,?,?,1.64,?,?,257.0,1
?,22.0,264.0,?,0.621,?,9.65,164.0,?,17.0,1
10.0,30.0,?,3.0,0.4270000000000001,0.78,2.78,128.0,234.0,46.0,1
7.0,29.0,?,4.143,0.36,?,1.4,?,190.0,52.0,1
8.0,?,?,14.625,0.173,0.642,1.3,?,601.0,125.0,1
9.0,37.0,333.0,4.1110000000000015,0.213,?,1.54,71.0,235.0,46.0,1
1.0,7.0,7.0,?,1.0,?,7.0,7.0,7.0,?,1
1.0,14.0,14.0,14.0,0.929,1.0,13.0,?,?,1.0,0
?,272.0,2992.0,24.727,0.171,?,1.47,511.0,?,348.0,1
6.0,14.0,84.0,?,0.274,?,?,?,78.0,18.0,1
?,26.0,156.0,4.333,0.28800000000000003,0.679,1.41,45.0,?,?,1
?,22.0,22.0,22.0,?,1.0,4.5,?,22.0,4.0,0
?,71.0,?,?,0.329,0.7759999999999999,1.83,187.0,441.0,102.0,1
?,20.0,220.0,1.818,0.168,0.75,3.36,37.0,?,11.0,1
8.0,14.0,?,1.75,0.464,0.768,2.6,52.0,86.0,?,1
?,326.0,4564.0,23.286,0.363,?,?,1657.0,2689.0,?,1
?,49.0,392.0,6.125,0.406,?,1.81,159.0,291.0,88.0,1
1.0,107.0,107.0,107.0,0.8690000000000001,1.0,?,93.0,107.0,5.0,0
9.0,195.0,1755.0,21.667,0.126,0.383,1.53,221.0,?,?,1
?,12.0,96.0,1.5,0.479,1.0,2.19,46.0,?,21.0,1
?,20.0,?,2.222,0.55,0.733,9.9,99.0,132.0,10.0,1
13.0,133.0,1729.0,10.231,0.36,0.721,4.9,?,1247.0,127.0,1
9.0,18.0,162.0,?,0.35200000000000004,0.901,1.84,57.0,146.0,31.0,1
5.0,7.0,35.0,?,0.6,0.8859999999999999,3.5,?,?,6.0,1
?,53.0,265.0,10.6,?,?,?,59.0,162.0,46.0,1
2.0,20.0,40.0,?,0.775,0.85,31.0,?,34.0,1.0,0
?,181.0,?,20.111,?,?,1.66,354.0,?,213.0,1
12.0,83.0,996.0,6.917000000000002,0.301,?,1.99,300.0,811.0,151.0,1
2.0,9.0,18.0,4.5,0.556,0.556,10.0,10.0,10.0,1.0,0
6.0,30.0,180.0,5.0,?,?,3.12,?,?,26.0,1
10.0,34.0,340.0,3.4,0.388,0.8909999999999999,?,?,?,63.0,1
10.0,26.0,260.0,?,0.354,0.769,2.09,92.0,200.0,44.0,1
?,64.0,576.0,7.1110000000000015,0.318,0.818,2.18,183.0,?,84.0,1
25.0,115.0,2875.0,4.6,0.29600000000000004,0.65,2.56,851.0,1868.0,333.0,1
7.0,33.0,231.0,?,0.299,0.848,?,69.0,?,48.0,1
6.0,85.0,510.0,14.167,0.239,?,1.42,122.0,370.0,?,1
7.0,8.0,?,1.143,?,0.7859999999999999,1.38,?,44.0,13.0,1
7.0,?,175.0,3.571,?,0.8909999999999999,1.41,58.0,156.0,41.0,1
?,303.0,3333.0,27.545,0.151,0.2,7.49,502.0,?,67.0,1
?,?,19832.0,4.418,?,?,?,?,5649.0,1134.0,1
7.0,?,?,1.571,0.455,?,1.75,35.0,75.0,20.0,1
?,6.0,54.0,0.667,0.37,0.907,?,20.0,49.0,8.0,1
?,321.0,2889.0,35.667,0.154,0.5529999999999999,1.32,446.0,1597.0,339.0,1
8.0,?,144.0,?,0.403,1.0,?,58.0,?,?,1
10.0,?,?,29.2,0.203,?,1.5,?,1896.0,397.0,1
?,?,128.0,2.0,?,0.852,1.8,54.0,109.0,?,1
?,?,56.0,?,0.268,0.732,?,15.0,?,9.0,1
9.0,122.0,1098.0,?,0.378,0.961,2.73,415.0,?,?,1
?,117.0,?,117.0,0.393,1.0,?,?,117.0,8.0,0
10.0,35.0,350.0,3.5,?,?,2.62,118.0,249.0,45.0,1
5.0,27.0,135.0,5.4,?,0.815,?,55.0,110.0,26.0,1
6.0,57.0,342.0,9.5,0.453,?,2.46,155.0,310.0,63.0,1
9.0,250.0,?,?,0.34700000000000003,?,2.44,?,1659.0,320.0,1
?,46.0,92.0,23.0,0.5870000000000001,?,18.0,54.0,70.0,?,0
9.0,17.0,153.0,1.889,0.307,0.987,1.38,47.0,151.0,?,1
8.0,346.0,2768.0,43.25,0.166,?,?,?,1828.0,339.0,1
8.0,135.0,1080.0,?,0.077,0.294,1.54,83.0,317.0,?,1
?,121.0,1210.0,?,0.415,0.879,2.61,502.0,1063.0,192.0,1
9.0,51.0,459.0,5.667000000000002,0.29600000000000004,0.7859999999999999,2.34,136.0,361.0,?,1
8.0,46.0,368.0,?,0.34,0.611,1.79,125.0,225.0,70.0,1
11.0,233.0,2563.0,21.182,0.245,0.677,?,?,1734.0,349.0,1
9.0,151.0,1359.0,16.778,0.185,0.5660000000000001,1.39,251.0,769.0,181.0,1
16.0,183.0,2928.0,11.438,0.413,0.787,4.81,1208.0,2305.0,251.0,1
8.0,?,?,14.125,0.21,?,?,190.0,?,135.0,1
11.0,132.0,?,12.0,0.189,?,2.04,274.0,639.0,?,1
11.0,38.0,418.0,?,?,0.852,1.96,?,356.0,70.0,1
8.0,?,?,7.625,0.342,?,1.94,?,427.0,86.0,1
5.0,14.0,70.0,2.8,0.257,0.8140000000000001,?,18.0,57.0,5.0,1
7.0,11.0,77.0,?,0.14300000000000002,0.5579999999999999,1.57,?,43.0,?,1
5.0,14.0,70.0,2.8,?,0.943,?,29.0,?,?,1
9.0,155.0,1395.0,?,0.366,0.723,2.54,511.0,1008.0,201.0,1
?,35.0,315.0,3.889,?,0.8059999999999999,2.14,120.0,?,?,1
?,30.0,210.0,4.2860000000000005,0.35200000000000004,?,1.54,74.0,166.0,48.0,1
?,94.0,?,94.0,?,1.0,3.31,53.0,94.0,16.0,0
4.0,99.0,396.0,24.75,0.503,0.942,2.4,?,373.0,?,1
7.0,18.0,126.0,?,0.397,0.984,1.79,50.0,124.0,?,1
8.0,15.0,120.0,1.875,0.317,0.742,2.0,38.0,89.0,19.0,1
7.0,4.0,28.0,0.5710000000000001,0.393,?,3.67,11.0,?,3.0,1
5.0,17.0,85.0,3.4,0.376,0.741,2.91,32.0,63.0,11.0,1
6.0,62.0,372.0,10.333,0.234,0.852,1.36,87.0,317.0,64.0,1
17.0,9.0,?,0.529,0.209,0.4970000000000001,1.88,32.0,76.0,17.0,0
?,?,?,16.0,0.234,?,2.01,135.0,385.0,67.0,1
9.0,37.0,333.0,4.1110000000000015,0.598,?,3.49,199.0,315.0,?,1
8.0,15.0,120.0,?,0.425,0.925,1.96,51.0,111.0,26.0,1
6.0,28.0,?,4.667,0.149,0.375,1.47,25.0,63.0,?,1
?,21.0,168.0,2.625,?,?,2.35,73.0,154.0,?,1
7.0,45.0,315.0,6.4289999999999985,0.238,0.67,1.15,75.0,211.0,65.0,1
?,?,576.0,16.0,?,0.778,1.38,?,448.0,99.0,1
?,?,3822.0,19.5,?,?,?,1424.0,2681.0,310.0,1
8.0,21.0,168.0,2.625,0.31,?,1.68,52.0,125.0,31.0,1
8.0,10.0,?,?,0.425,0.925,?,34.0,?,16.0,1
7.0,19.0,?,?,0.28600000000000003,0.632,1.65,38.0,?,23.0,1
7.0,14.0,98.0,2.0,0.327,?,2.67,32.0,97.0,12.0,1
9.0,535.0,4815.0,59.444,?,0.667,1.36,?,3214.0,?,1
10.0,51.0,510.0,5.1,?,0.8140000000000001,?,?,415.0,?,1
?,62.0,?,5.636,0.218,?,?,149.0,481.0,92.0,1
9.0,56.0,?,?,?,0.603,1.26,106.0,304.0,84.0,1
11.0,183.0,2013.0,?,0.465,0.841,4.53,937.0,?,207.0,1
9.0,?,837.0,?,0.259,0.895,1.74,?,749.0,125.0,1
9.0,49.0,441.0,?,0.265,0.653,1.36,117.0,288.0,?,1
8.0,?,?,1.625,?,0.99,?,44.0,103.0,?,1
83.0,277.0,22991.0,3.337,?,?,?,?,8387.0,603.0,0
25.0,1.0,25.0,?,1.0,?,25.0,25.0,?,1.0,0
24.0,135.0,3240.0,5.625,0.911,?,?,?,3131.0,158.0,1
9.0,?,?,19.444000000000006,?,0.624,1.26,279.0,?,222.0,1
