region-centroid-col,region-centroid-row,region-pixel-count,short-line-density-5,short-line-density-2,vedge-mean,vegde-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturation-mean,hue-mean,outcome
206.0,64.0,?,0.0,0.0,0.055556,0.13608299999999998,0.277778,0.13608299999999998,5.7037,3.66667,10.3333,3.11111,-6.11111,13.8889,?,?,0.69798,-2.01543,0
237.0,?,9.0,0.0,0.0,0.611111,0.018519,0.611111,0.196296,12.1481,7.555560000000002,20.6667,8.22222,-13.7778,25.5556,-11.7778,20.6667,0.634464,-2.14757,0
?,31.0,9.0,?,0.0,?,0.344266,0.777777,0.344266,?,?,132.556,?,?,?,-13.5556,132.556,0.23132,-2.38488,0
?,66.0,9.0,?,0.0,1.27778,0.82776,?,?,42.1111,?,45.8889,38.8889,?,11.3333,?,45.8889,0.152009,-1.68385,0
107.0,?,9.0,0.0,0.0,1.88889,?,2.11111,1.31852,21.3704,16.7778,29.6667,?,?,24.8889,-11.1111,29.6667,?,-2.1649700000000003,0
57.0,89.0,?,?,?,0.555555,0.272169,?,0.772203,106.074,?,125.444,99.6667,-38.8889,58.1111,-19.2222,125.444,0.25774600000000003,-2.3062,0
211.0,206.0,9.0,0.0,?,0.944445,1.12963,?,?,?,13.5556,?,20.1111,-7.555560000000002,-4.55556,12.1111,20.1111,?,2.25237,0
20.0,?,9.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,0.0,0.0,?,0
8.0,?,9.0,0.0,0.0,1.66667,?,?,0.712325,15.0,13.3333,?,?,?,-9.66667,?,19.8889,?,1.9053,0
145.0,102.0,9.0,?,0.0,?,?,2.61111,1.48519,23.0741,22.1111,29.7778,?,-2.88889,20.1111,?,?,?,-1.68544,1
38.0,?,9.0,0.0,0.0,2.05556,?,?,?,14.3333,10.8889,14.0,18.1111,-10.3333,-1.0,11.3333,18.1111,0.399901,?,0
19.0,62.0,?,0.0,0.0,?,0.8861,0.666667,0.365146,62.8148,?,?,?,-27.1111,51.5556,?,80.0,0.329364,-2.12621,0
158.0,?,9.0,0.0,?,0.833333,0.658281,3.2777800000000004,3.06534,34.8519,31.8889,42.0,30.6667,-8.88889,21.4444,-12.5556,42.0,0.27031,-1.9815,0
152.0,18.0,?,?,0.0,0.777777,0.4554220000000001,0.555557,0.272164,112.111,?,130.444,?,?,?,?,130.444,0.254668,-2.45498,0
230.0,162.0,9.0,0.0,0.0,1.66667,?,0.944444,0.574134,?,13.7778,15.8889,22.3333,-10.6667,-4.33333,15.0,22.3333,0.382522,2.3503700000000003,0
162.0,227.0,9.0,0.0,?,1.38889,?,?,?,?,10.1111,14.4444,17.3333,-11.5556,1.44444,10.1111,?,?,2.70705,0
?,13.0,9.0,0.111111,0.0,?,?,1.33333,0.400002,130.407,?,145.444,?,-32.2222,?,-12.8889,145.444,0.17719100000000002,-2.35524,0
96.0,?,9.0,0.0,0.0,1.5,1.27778,1.61111,?,23.8519,23.5556,30.0,?,-0.8888889999999999,18.4444,-17.5556,30.0,0.398791,-1.59887,1
32.0,95.0,9.0,0.0,0.0,1.27778,1.04074,2.22222,3.0963,3.14815,?,7.444439999999998,1.22222,-7.111110000000001,12.8889,-5.77778,?,?,-2.15196,0
?,121.0,9.0,0.0,0.0,2.16667,?,2.72222,?,32.3704,28.6667,40.5556,27.8889,-11.1111,24.5556,?,40.5556,0.313427,-2.02427,0
219.0,80.0,9.0,0.0,0.0,1.27778,?,0.666667,0.933332,?,?,48.2222,34.5556,?,?,-15.4444,48.2222,?,-1.96265,0
34.0,?,9.0,0.0,0.0,0.5,0.166667,1.11111,0.474074,5.85185,7.77778,?,?,5.77778,1.77778,?,7.77778,?,-0.744272,1
40.0,57.0,?,?,0.0,1.16667,0.722651,1.38889,0.8004640000000001,123.556,?,139.0,119.444,-34.0,46.3333,?,139.0,0.192488,-2.37605,0
178.0,25.0,9.0,?,?,0.722221,0.327731,1.55556,1.24126,44.8148,39.5556,55.0,?,?,30.5556,-14.7778,?,0.284582,-2.11881,0
?,22.0,9.0,?,0.0,?,0.388882,1.0,0.488884,137.63,?,147.889,132.889,-16.5556,30.7778,-14.2222,147.889,0.109655,-2.1462,0
174.0,112.0,9.0,0.0,?,?,0.996295,0.666666,0.799999,?,24.2222,43.6667,27.0,-22.2222,?,?,43.6667,?,-2.24477,0
76.0,249.0,9.0,0.111111,0.0,2.05556,2.06296,2.33333,?,13.3704,12.2222,13.1111,14.7778,-3.44444,-0.777778,4.22222,15.0,?,2.56344,0
170.0,62.0,9.0,0.0,0.0,0.0,?,0.0,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53.0,135.0,9.0,?,0.0,0.555555,0.207407,0.333333,0.088889,0.740741,0.0,2.11111,?,-2.22222,4.11111,?,?,0.8888889999999999,?,0
33.0,94.0,9.0,0.0,0.0,1.33333,0.210818,?,1.6420400000000002,5.88889,3.22222,?,?,-8.0,5.66667,2.33333,?,0.609788,-2.86995,0
187.0,36.0,?,0.0,0.0,0.388889,0.250924,0.5,0.278887,?,4.77778,?,4.77778,-8.22222,16.4444,-8.22222,13.0,0.6486569999999999,-2.09729,0
?,120.0,9.0,?,0.0,4.44444,?,?,1.83384,47.8519,44.7778,56.3333,42.4444,-9.22222,?,-16.2222,56.3333,?,-1.91073,0
140.0,116.0,9.0,0.111111,0.0,1.77778,1.2232299999999998,0.555555,0.501848,46.8148,?,56.5556,?,-13.4444,29.2222,?,56.5556,0.264563,-2.03862,0
168.0,209.0,9.0,?,0.0,1.33333,0.666667,?,0.712326,22.5185,?,20.8889,29.0,?,-4.88889,19.4444,29.0,0.390338,2.38939,0
?,?,9.0,0.0,0.0,?,?,1.38889,0.854183,57.8519,50.4444,73.2222,49.8889,-22.2222,46.1111,-23.8889,73.2222,0.320261,-2.06905,0
158.0,186.0,9.0,0.0,0.0,?,0.340741,?,1.81111,?,9.33333,10.7778,16.1111,-8.22222,-3.88889,12.1111,16.1111,0.428864,?,0
143.0,114.0,9.0,?,0.0,1.5,0.809664,?,?,?,23.0,34.4444,24.1111,?,21.7778,-9.22222,34.4444,0.331888,-2.1964200000000003,0
168.0,184.0,9.0,0.0,0.0,4.66667,1.52023,?,1.81046,48.2593,43.8889,?,42.2222,-13.1111,31.2222,-18.1111,?,?,-1.98678,0
?,49.0,?,?,?,?,0.385186,0.666669,0.266668,120.704,?,139.333,114.667,?,55.8889,?,139.333,0.223879,-2.31548,0
59.0,116.0,9.0,0.0,0.0,3.0,?,0.777778,0.45542,21.963,17.8889,?,18.4444,?,22.7778,-10.5556,29.5556,?,-2.14478,0
229.0,24.0,?,0.0,0.0,1.77778,?,1.22222,?,49.1852,42.3333,61.2222,44.0,-20.5556,36.1111,-15.5556,?,0.30862,-2.1868,0
?,58.0,?,0.0,?,?,?,1.0,0.711108,?,?,?,82.6667,?,77.5556,-30.1111,118.556,0.351331,-2.2393,0
?,45.0,9.0,0.0,0.0,?,0.596299,1.0,?,101.926,?,124.556,93.1111,?,67.8889,?,124.556,0.292503,-2.23832,0
?,30.0,9.0,?,0.0,0.222221,0.272165,0.611109,0.6116159999999999,111.222,?,129.0,107.0,?,?,-12.6667,129.0,0.24285,-2.4053,0
250.0,87.0,9.0,0.0,0.0,0.722222,?,0.611111,?,?,6.66667,19.5556,7.22222,?,25.2222,-11.7778,?,0.6593289999999999,-2.13862,0
138.0,?,9.0,0.0,0.0,0.666667,0.444444,1.16667,?,6.44444,7.77778,7.888889999999999,3.66667,4.0,4.33333,-8.33333,?,0.5582010000000001,-1.07766,1
240.0,145.0,9.0,?,0.0,0.388889,0.151852,?,0.122222,?,5.33333,5.0,1.88889,3.77778,?,-6.555560000000002,?,0.655556,-0.959485,1
177.0,131.0,9.0,0.0,0.0,0.444444,0.42963,0.777778,?,5.96296,7.555560000000002,?,3.66667,4.77778,2.11111,-6.888889999999999,7.555560000000002,0.5158729999999999,?,1
84.0,51.0,9.0,0.0,?,?,1.62963,?,?,25.7407,22.6667,35.1111,?,-9.22222,?,-18.8889,35.1111,0.446118,-1.87303,1
173.0,90.0,?,0.0,0.0,0.666667,0.266666,?,0.34444400000000003,23.5185,?,34.4444,18.7778,?,32.7778,?,34.4444,0.496719,-2.18244,0
?,?,9.0,0.0,0.0,1.77778,1.74695,0.944444,0.800463,?,2.88889,9.55556,2.66667,-6.44444,13.5556,?,9.55556,0.740904,-2.06534,0
232.0,?,9.0,?,0.111111,2.38889,?,?,?,1.51852,0.444444,?,0.555556,-3.22222,6.11111,-2.88889,3.55556,0.965812,-2.1073,0
?,113.0,?,0.0,0.0,1.11111,?,0.555556,0.544331,21.5926,18.1111,27.8889,18.7778,-10.4444,?,-8.44444,27.8889,0.350082,-2.16363,0
253.0,201.0,9.0,0.0,0.0,3.0,?,2.83333,2.33571,43.963,39.2222,53.8889,38.7778,-14.2222,29.7778,?,53.8889,?,-2.06786,0
118.0,133.0,9.0,0.0,0.0,0.222222,?,0.222222,?,?,0.0,2.22222,0.0,-2.22222,4.44444,?,?,?,-2.0944,0
?,64.0,9.0,?,?,17.5,1.20646,?,0.699206,40.0,?,50.1111,34.6667,-14.3333,?,-16.0,50.1111,0.310101,-2.03027,0
47.0,175.0,9.0,0.0,?,1.33333,0.7888109999999999,?,0.888194,23.7407,18.6667,?,?,-15.2222,0.111111,15.1111,28.7778,?,2.63016,0
172.0,183.0,9.0,0.0,0.0,2.88889,1.68215,4.05556,3.07258,56.3333,50.4444,70.0,48.5556,-17.6667,41.0,-23.3333,70.0,0.305472,-1.99758,0
?,16.0,?,?,0.0,0.666667,0.355559,0.944448,0.062963,140.407,?,149.889,136.667,-17.2222,?,-11.2222,149.889,0.101526,-2.2328900000000003,0
14.0,66.0,9.0,0.0,0.0,1.55556,1.00741,1.5,1.01111,18.6667,18.5556,?,?,?,?,-15.6667,?,0.437855,?,1
14.0,138.0,9.0,0.0,0.0,0.5,?,0.5,0.077778,4.96296,?,5.44444,2.66667,5.44444,1.44444,-6.888889999999999,6.77778,0.6038359999999999,?,1
140.0,?,9.0,0.111111,0.0,2.16667,3.41111,1.83333,2.16667,21.8519,?,28.0,16.3333,?,18.4444,-16.5556,?,?,?,1
?,11.0,?,?,0.0,?,0.311116,?,5.05185,143.444,136.889,150.889,142.556,?,22.3333,-2.66667,150.889,0.092773,-2.52165,0
?,32.0,9.0,?,?,0.944444,1.06284,?,?,126.222,?,142.222,121.333,?,?,-14.6667,142.222,0.190625,-2.33375,0
110.0,174.0,9.0,0.0,0.0,0.388889,?,?,0.151852,13.4815,10.8889,12.5556,17.0,-7.77778,-2.77778,?,17.0,?,2.37785,0
227.0,?,9.0,0.0,0.0,3.61111,?,4.33333,36.4,?,6.888889999999999,16.0,10.3333,?,14.7778,?,16.0,0.6042810000000001,-2.48187,0
46.0,?,?,0.0,0.0,1.94444,1.84074,1.72222,?,10.8889,7.555560000000002,9.33333,?,-10.0,-4.66667,14.6667,?,?,2.31624,0
?,?,9.0,0.111111,0.0,2.33333,2.56472,?,1.2049299999999998,50.4444,?,62.3333,44.1111,-16.6667,35.6667,-19.0,62.3333,0.292125,-2.0487,0
47.0,89.0,9.0,0.0,?,0.555556,0.17213299999999998,3.61111,3.83792,14.2222,10.2222,?,?,-12.0,?,-11.6667,22.1111,0.548825,?,0
23.0,92.0,9.0,0.0,0.111111,4.11111,4.63641,?,5.6882,?,8.77778,?,10.5556,-11.6667,18.0,?,?,0.564898,?,0
?,183.0,?,0.0,0.0,1.05555,?,?,1.59745,?,?,?,46.6667,?,37.5556,-22.1111,?,0.298622,-1.97496,0
?,?,9.0,0.0,0.0,1.11111,0.740741,9.77778,21.763,13.037,9.88889,18.8889,10.3333,-9.44444,17.5556,-8.11111,?,0.548124,-2.13737,0
154.0,?,9.0,0.0,0.0,?,?,0.444445,?,5.96296,7.77778,6.77778,3.33333,?,2.44444,-7.888889999999999,7.77778,0.569444,-0.8204030000000001,1
?,?,9.0,0.0,0.0,0.722222,0.062963,0.666667,0.044444,?,6.555560000000002,6.11111,3.11111,3.88889,2.55556,-6.44444,?,0.534392,-0.91061,1
208.0,?,9.0,0.0,0.111111,11.6667,?,0.944444,?,?,5.88889,13.8889,6.33333,-8.44444,?,-7.111110000000001,13.8889,0.771517,?,0
170.0,185.0,9.0,0.0,0.0,0.611111,?,?,?,10.7407,8.11111,9.77778,14.3333,-7.888889999999999,-2.88889,10.7778,14.3333,0.435185,?,0
95.0,?,?,?,0.0,?,?,0.777777,0.45542,19.5926,15.3333,?,15.6667,-12.7778,24.5556,-11.7778,27.7778,0.447494,-2.12135,0
68.0,115.0,9.0,0.0,?,3.33333,3.10555,2.72222,2.79218,26.037,18.4444,?,?,-22.7778,38.8889,-16.1111,39.0,0.5235380000000001,?,0
?,19.0,?,?,?,?,0.389681,0.944443,0.680416,127.519,?,143.111,122.889,?,?,-13.8889,143.111,0.185539,-2.34419,0
225.0,244.0,9.0,0.0,0.0,3.38889,?,3.0,1.52023,12.2593,10.3333,?,17.1111,-5.77778,?,14.5556,17.1111,?,1.9879,0
?,71.0,?,?,?,0.722221,0.490655,?,0.7200810000000001,122.185,111.444,?,116.778,?,?,-16.2222,138.333,0.194316,-2.3012,0
163.0,180.0,9.0,0.0,0.0,1.77778,1.18519,?,63.9444,30.3704,27.4444,?,27.3333,-8.77778,17.8889,?,36.3333,0.23849,-2.21709,0
?,49.0,?,?,?,?,0.240742,0.722225,0.41852,108.889,97.1111,?,?,?,?,-24.6667,128.889,0.246491,-2.21166,0
18.0,90.0,9.0,0.0,0.0,1.05556,0.374074,0.666667,0.222222,2.81481,?,6.888889999999999,1.0,-6.77778,?,-5.44444,6.888889999999999,?,-2.16432,0
115.0,183.0,9.0,0.0,?,1.05556,0.772202,4.72222,?,19.8519,14.5556,19.0,26.0,?,-2.55556,18.4444,26.0,0.449942,2.50681,0
?,32.0,?,0.0,?,0.944445,0.418519,0.833332,?,112.037,?,132.556,104.333,?,?,-23.1111,132.556,0.25142,-2.2556700000000003,0
8.0,?,?,?,0.0,1.27778,2.28518,2.11111,0.518519,16.8148,17.3333,?,12.1111,1.55556,12.5556,-14.1111,21.0,0.422337,-1.45311,1
73.0,?,?,0.0,0.0,0.944444,0.574133,1.88889,1.04704,23.1481,21.7778,?,28.5556,-4.11111,-12.1111,16.2222,?,0.330345,?,0
?,55.0,?,?,?,?,0.818524,1.16667,0.700002,124.111,113.889,139.333,119.111,?,?,-15.0,139.333,0.182623,-2.30818,0
?,189.0,9.0,0.0,0.0,1.0,0.311111,?,?,?,29.0,?,?,-11.3333,23.6667,-12.3333,?,0.297841,?,0
47.0,119.0,9.0,0.111111,?,?,?,1.33333,1.3824299999999998,4.3703699999999985,2.11111,6.77778,?,-6.77778,7.22222,-0.444444,6.77778,0.732926,?,0
169.0,?,?,?,?,1.55556,?,5.61111,2.25503,?,?,23.3333,16.2222,-7.555560000000002,14.4444,-6.888889999999999,?,0.314713,-2.11392,0
138.0,137.0,9.0,0.111111,0.0,1.66667,1.77778,1.0,0.177777,?,3.11111,13.8889,?,-13.5556,?,?,13.8889,?,-2.36078,0
84.0,200.0,?,0.0,?,4.72222,2.70322,2.5,1.53116,56.6667,50.6667,?,?,-18.0,?,-22.6667,70.2222,0.300817,-2.01537,0
180.0,116.0,9.0,?,0.0,2.94445,?,1.33333,0.816497,?,29.1111,41.6667,28.7778,?,25.4444,-13.2222,41.6667,0.309461,-2.06811,0
124.0,?,9.0,0.0,0.0,1.94444,1.95978,2.05556,?,17.8889,14.0,14.8889,24.7778,-11.6667,-9.0,20.6667,24.7778,0.4397180000000001,2.17699,0
98.0,119.0,9.0,?,0.0,1.44444,0.518519,2.55556,5.58518,?,21.3333,27.3333,?,-0.777778,17.2222,?,27.3333,0.408211,-1.57896,1
99.0,184.0,9.0,?,0.0,1.83333,?,7.944439999999998,?,31.5185,?,38.7778,?,-11.2222,21.7778,-10.5556,38.7778,?,-2.18312,0
?,192.0,?,0.111111,?,3.38889,2.05931,?,2.48924,60.8148,53.4444,?,52.5556,?,?,-24.7778,76.4444,0.31261,-2.05546,0
?,34.0,?,0.0,?,?,0.928956,?,0.879814,125.481,113.667,142.0,120.778,?,?,-14.1111,142.0,0.199516,-2.35727,0
9.0,?,9.0,0.0,0.0,1.27778,1.42075,1.66667,?,2.44444,?,?,1.77778,?,6.66667,?,4.66667,?,?,0
243.0,120.0,9.0,0.0,0.0,4.44444,?,?,1.83384,?,44.7778,56.3333,42.4444,?,25.4444,-16.2222,?,0.245321,-1.91073,0
10.0,223.0,9.0,0.111111,0.0,1.5,1.06979,?,2.94895,?,13.7778,?,18.4444,?,-6.44444,10.2222,18.4444,?,1.91095,0
121.0,107.0,?,0.0,?,1.55556,0.874075,13.1667,5.5889,?,49.4444,64.4444,48.1111,?,31.3333,-17.6667,64.4444,0.25266900000000003,-2.00361,0
?,?,?,0.0,0.0,1.88889,1.51535,2.11111,1.7847099999999998,59.3704,?,?,51.3333,-20.1111,44.2222,-24.1111,74.1111,?,?,0
239.0,110.0,9.0,0.0,0.0,?,0.062963,0.222222,?,?,6.11111,15.8889,6.33333,-10.0,19.3333,-9.33333,15.8889,0.6206430000000001,-2.12027,0
?,?,?,0.0,?,?,1.8227,?,3.23465,53.5926,?,66.8889,46.5556,?,39.8889,-21.1111,66.8889,0.303602,?,0
?,101.0,9.0,0.0,0.0,1.33333,1.28889,1.27778,?,21.2963,?,26.7778,?,-0.222222,?,-16.2222,26.7778,0.404792,?,1
223.0,161.0,9.0,0.0,0.0,?,3.04074,9.0,31.0222,?,?,52.2222,37.8889,-18.1111,30.5556,-12.4444,52.2222,0.308416,?,0
?,25.0,?,?,0.0,?,0.84444,1.27778,0.774075,103.63,?,126.889,94.8889,?,69.7778,-26.2222,126.889,0.297528,-2.2521,0
73.0,103.0,9.0,0.0,0.0,1.27778,0.32963000000000003,1.11111,?,18.3333,19.2222,22.5556,?,2.66667,12.6667,-15.3333,22.5556,0.4103060000000001,-1.39741,1
249.0,?,9.0,0.0,0.111111,4.22222,?,1.72222,?,?,2.55556,7.66667,2.66667,-5.22222,10.1111,-4.88889,7.66667,0.815344,-2.09581,0
159.0,83.0,9.0,0.0,0.0,0.388889,?,0.277777,0.250924,18.2222,13.3333,?,14.4444,-14.6667,26.0,-11.3333,26.8889,0.5038100000000001,-2.1783200000000003,0
75.0,67.0,9.0,?,?,1.44444,1.00741,1.83333,1.54445,22.2593,22.5556,?,16.3333,0.8888889999999999,?,-17.7778,?,0.414836,?,1
204.0,?,9.0,?,?,0.5,?,?,?,23.7037,17.3333,25.4444,28.3333,-19.1111,5.22222,13.8889,28.3333,0.389034,2.86493,0
?,36.0,?,?,0.0,?,0.1963,?,0.222216,135.296,?,146.111,131.222,?,32.4444,-12.2222,146.111,0.12003,-2.24716,0
187.0,135.0,9.0,0.0,?,3.2777800000000004,2.46296,0.833334,0.477778,26.4444,20.2222,37.0,22.1111,-18.6667,31.6667,?,37.0,0.454232,?,0
244.0,193.0,?,0.0,0.0,2.05556,?,3.88889,3.63114,16.1852,13.3333,?,21.0,-8.55556,-5.88889,?,21.0,0.378871,2.2221,0
242.0,164.0,9.0,0.111111,0.0,0.388889,0.534027,?,1.04704,?,15.1111,18.7778,25.5556,-14.1111,-3.11111,17.2222,?,0.409529,2.45981,0
44.0,187.0,9.0,0.0,0.0,1.44444,?,0.833333,1.0274,15.2222,13.2222,12.7778,19.6667,?,-7.33333,?,?,?,2.03848,0
?,?,9.0,?,0.0,1.61111,0.596296,1.61111,2.72963,23.037,22.0,?,17.2222,-3.11111,20.5556,-17.4444,29.8889,0.423346,-1.6958,1
180.0,97.0,9.0,?,?,?,0.329631,1.0,0.666667,?,126.556,145.444,131.111,?,?,-9.77778,145.444,0.12985,-2.34623,0
23.0,?,9.0,0.0,0.0,0.5,0.077778,0.388889,?,0.518518,0.0,1.55556,0.0,-1.55556,3.11111,-1.55556,1.55556,0.777778,-2.0944,0
?,?,9.0,0.0,?,3.77778,2.09408,?,3.72777,58.1111,?,?,?,?,39.0,-19.6667,71.1111,?,?,0
175.0,188.0,9.0,0.0,0.0,3.0,2.57337,2.33333,1.29957,55.7778,?,69.1111,48.5556,-18.3333,40.0,-21.6667,69.1111,0.296294,?,0
118.0,38.0,?,?,?,?,0.58373,0.8888879999999999,1.06806,124.852,?,141.667,?,?,50.4444,-15.8889,141.667,0.199972,?,0
235.0,?,9.0,0.0,0.0,0.444444,?,0.5,0.3,1.44444,0.0,4.0,0.333333,-4.33333,7.66667,-3.33333,4.0,1.0,-2.15637,0
140.0,124.0,9.0,?,0.0,1.0,0.444445,?,?,2.51852,0.222222,6.11111,1.22222,?,10.7778,-3.88889,?,0.973765,-2.26746,0
238.0,162.0,9.0,0.222222,0.0,0.944445,?,?,0.730297,19.0,15.7778,17.3333,23.8889,-9.66667,-5.0,?,?,0.34003,2.29142,0
65.0,?,9.0,0.0,0.0,0.333333,0.13333299999999998,0.444445,0.074074,5.03704,6.555560000000002,?,2.66667,4.55556,2.55556,-7.111110000000001,6.66667,0.595238,-0.907416,1
11.0,62.0,9.0,?,?,?,0.501849,?,?,66.7778,?,84.6667,?,-28.0,?,-25.6667,84.6667,0.32276,-2.12446,0
242.0,?,9.0,0.0,0.0,1.5,?,2.16667,1.79815,?,12.6667,12.4444,21.0,-8.11111,-8.77778,?,?,?,2.07587,0
?,155.0,9.0,0.0,0.0,5.72222,99.7519,18.0,?,14.3333,13.0,18.6667,11.3333,-4.0,13.0,-9.0,21.4444,?,-1.79743,0
160.0,?,9.0,0.0,0.0,1.61111,?,?,1.00741,17.4815,13.7778,16.0,22.6667,-11.1111,-4.44444,?,22.6667,0.403938,2.38645,0
101.0,121.0,9.0,0.111111,0.0,0.666667,?,1.5,0.888194,3.40741,1.11111,6.0,?,?,7.77778,-0.8888889999999999,?,0.843518,-2.51916,0
?,135.0,9.0,0.0,0.0,?,?,?,?,?,7.111110000000001,6.44444,3.0,4.77778,2.77778,?,7.444439999999998,0.599427,-0.892179,1
18.0,?,9.0,?,?,6.16667,9.98889,?,28.7852,14.3704,9.0,?,?,-16.1111,24.8889,-8.77778,22.6667,0.6647850000000001,-2.27421,0
24.0,93.0,?,?,0.0,1.61111,0.772203,2.05556,1.73098,62.8519,?,79.2222,?,-24.2222,49.1111,-24.8889,?,0.315538,-2.08372,0
44.0,157.0,9.0,?,0.0,0.833334,0.3,2.94444,?,24.2963,?,?,29.4444,-15.2222,-0.222222,15.4444,29.4444,0.350043,2.6043,0
244.0,134.0,9.0,0.111111,0.0,2.11111,?,1.0,0.7302960000000001,44.7037,?,58.2222,38.7778,-22.7778,40.5556,-17.7778,58.2222,0.361284,-2.17535,0
?,184.0,?,0.0,0.0,2.22222,2.11852,10.6111,45.0852,31.7037,?,38.0,28.3333,-8.77778,18.8889,-10.1111,38.3333,0.250721,-2.21546,0
55.0,128.0,9.0,0.0,0.0,0.333333,0.044445,0.388889,0.151852,5.03704,6.888889999999999,5.44444,?,5.55556,1.22222,-6.77778,6.888889999999999,0.593915,-0.688601,1
140.0,73.0,9.0,?,0.0,1.72222,?,0.777777,1.0037,46.2963,45.6667,51.1111,?,-1.88889,14.4444,?,51.1111,0.176156,-1.68159,0
39.0,17.0,?,?,0.0,1.11111,1.08866,0.888891,0.8073739999999999,71.1852,?,87.3333,?,-23.5556,?,-24.8889,87.3333,0.284874,?,0
?,62.0,?,0.0,?,?,1.31092,1.88889,0.720082,123.481,112.333,139.333,118.778,?,47.5556,-14.1111,139.333,0.193691,-2.3434,0
114.0,?,9.0,0.111111,0.0,2.05556,1.14342,0.777776,0.886107,62.4074,54.2222,78.0,55.0,?,46.7778,-22.2222,78.0,0.30598000000000003,-2.12699,0
223.0,190.0,9.0,0.0,0.0,2.0,1.0328,?,?,?,42.0,57.7778,40.8889,-14.6667,32.6667,?,57.7778,0.29222600000000004,-2.02513,0
7.0,134.0,?,?,0.0,0.055556,0.018519,0.055556,0.018519,0.037037,0.0,?,0.0,-0.111111,0.222222,-0.111111,0.111111,0.111111,-2.0944,0
?,?,9.0,0.0,0.0,1.27778,0.951851,2.05556,1.48519,23.8519,22.6667,?,18.0,-3.55556,?,?,30.8889,0.415301,?,1
?,189.0,9.0,0.0,?,2.05556,1.51168,4.44444,?,61.4074,?,?,53.7778,-19.2222,42.1111,?,75.4444,0.285515,-2.03589,0
220.0,124.0,9.0,?,0.0,?,0.02963,0.444444,0.074074,?,0.0,2.44444,0.222222,-2.66667,4.66667,?,2.44444,1.0,?,0
?,24.0,?,0.0,0.0,?,0.966665,1.61111,0.418519,?,?,137.778,116.333,?,48.4444,-15.8889,?,0.195977,-2.30791,0
17.0,?,9.0,0.111111,0.0,0.8888889999999999,0.720082,?,?,?,0.444444,?,?,-4.0,5.0,-1.0,?,0.912963,?,0
?,12.0,9.0,?,?,0.8888879999999999,0.272164,1.61111,0.975626,?,107.222,135.333,114.556,?,?,-13.4444,135.333,0.207675,-2.3688700000000003,0
185.0,35.0,9.0,?,?,?,1.04172,1.16667,0.809664,?,?,125.444,105.444,?,49.0,?,125.444,0.231166,-2.4202,0
66.0,160.0,9.0,0.0,0.0,?,?,2.77778,0.429629,22.8519,18.2222,31.5556,18.7778,-13.8889,26.1111,?,31.5556,?,-2.13873,0
9.0,?,9.0,0.0,0.0,0.0,?,0.0,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,0.0,0.0,0
?,19.0,?,?,?,?,0.418515,1.5,1.27777,?,?,142.667,126.111,-26.7778,?,-11.4444,142.667,0.151812,-2.34076,0
237.0,191.0,?,0.0,0.0,1.0,0.311111,1.5,?,?,5.33333,5.44444,11.2222,-6.0,-5.66667,?,11.2222,0.53582,2.12242,0
?,11.0,?,?,0.0,1.0,0.311116,2.88889,5.05185,143.444,?,150.889,?,?,22.3333,-2.66667,150.889,0.092773,-2.52165,0
?,180.0,9.0,0.111111,0.0,1.55556,0.874074,3.2777800000000004,3.3963,21.2593,18.1111,18.1111,27.5556,-9.44444,-9.44444,18.8889,27.5556,0.358862,2.11392,0
133.0,181.0,9.0,?,?,2.38889,2.16453,4.77778,2.86486,41.2593,37.7778,49.5556,36.4444,-10.4444,24.8889,-14.4444,49.5556,?,?,0
?,?,9.0,?,0.0,0.833333,0.505524,0.61111,0.389682,43.8519,43.0,?,39.7778,?,14.7778,?,48.7778,0.184376,?,0
74.0,?,9.0,0.0,0.0,0.222222,0.02963,0.111111,0.02963,0.518518,0.0,?,?,-1.55556,3.11111,-1.55556,1.55556,1.0,-2.0944,0
?,41.0,?,?,?,0.944448,0.772202,1.11111,1.0256,123.037,111.889,139.778,117.444,?,?,-16.7778,139.778,0.199347,-2.29992,0
240.0,?,9.0,0.0,0.0,0.555556,?,0.388889,?,?,?,14.0,6.555560000000002,-7.888889999999999,?,?,14.0,0.5477,-2.12184,0
118.0,?,9.0,0.0,0.0,0.666667,0.4,1.83333,2.12222,20.5556,16.1111,28.6667,16.8889,-13.3333,24.3333,-11.0,28.6667,0.437078,?,0
?,125.0,9.0,0.0,?,6.38889,?,?,0.760117,?,?,55.0,37.4444,-18.0,35.3333,-17.3333,55.0,0.324639,-2.09647,0
92.0,89.0,?,0.0,0.0,2.0,1.26491,1.22222,0.958392,58.9259,51.0,74.4444,51.3333,-23.7778,?,-22.7778,74.4444,?,-2.10876,0
201.0,34.0,?,?,0.0,?,3.05808,0.444445,0.403687,13.7407,9.77778,20.8889,10.5556,-11.8889,?,-9.55556,?,0.544858,-2.1628700000000003,0
?,?,?,?,0.0,?,1.19257,1.16667,1.14988,126.556,?,142.333,121.667,?,?,-14.6667,142.333,0.187293,-2.32803,0
