timestamp,cylinder_number,customer,job_number,grain_screened,ink_color,proof_on_ctd_ink,blade_mfg,cylinder_division,paper_type,ink_type,direct_steam,solvent_type,type_on_cylinder,press_type,press,unit_number,cylinder_size,paper_mill_location,plating_tank,proof_cut,viscosity,caliper,ink_temperature,humifity,roughness,blade_pressure,varnish_pct,press_speed,ink_pct,solvent_pct,ESA_Voltage,ESA_Amperage,wax,hardener,roller_durometer,current_density,anode_space_ratio,chrome_content,binaryClass
19910529,x381,wards,37338,no,key,yes,benton,gallatin,coated,coated,no,line,no,motter94,824,9,tabloid,canadian,1911.0,50.0,60.0,0.4,16.0,76.0,0.5625,28.0,5.6,1600.0,55.6,38.9,0.0,0.0,1.0,0.5,35.0,40.0,110.0,100.0,1
19901014,x37,toysrus,34756,no,key,no,benton,gallatin,coated,coated,no,line,yes,motter94,824,2,tabloid,canadian,1911.0,30.0,54.0,0.333,16.3,80.0,0.8125,30.0,0.0,2100.0,60.0,40.0,3.0,0.0,2.5,1.2,30.0,40.0,114.29,100.0,1
19900622,i347,globalequp,36846,no,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,albert70,802,2,catalog,northus,1910.0,65.0,65.0,0.4,14.0,100.0,0.75,40.0,7.0,1200.0,58.1,34.9,0.0,0.0,2.5,1.0,40.0,35.0,100.0,100.0,0
19910430,x12,tvguide,25519,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,motter94,821,7,tabloid,northus,1910.0,52.0,64.0,0.4,15.5,82.0,0.625,30.0,0.0,1800.0,71.4,28.6,4.0,0.0,2.5,0.9,34.0,40.0,103.125,100.0,0
19900810,w516,sheplers,36776,yes,key,yes,benton,gallatin,uncoated,uncoated,no,xylol,yes,albert70,802,2,spiegel,northus,1910.0,40.0,50.0,0.267,13.5,75.0,0.75,45.0,0.0,1700.0,58.8,41.2,0.0,0.0,3.0,0.6,40.0,35.0,100.0,100.0,1
19900813,x333,walmart,34493,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,824,9,tabloid,?,1910.0,30.0,54.0,0.5,13.6,70.0,0.8125,30.0,0.0,2000.0,58.8,41.2,0.0,0.0,2.3,0.9,30.0,35.0,100.0,100.0,1
19900920,g657,colortile,34749,no,key,yes,benton,gallatin,coated,coated,no,line,no,woodhoe70,816,2,tabloid,canadian,?,?,46.0,?,16.0,72.0,0.5,32.0,0.0,1673.0,58.8,41.2,0.0,0.0,2.5,1.5,30.0,?,?,?,0
19910517,x405,toysrus,35872,no,key,no,benton,gallatin,coated,coated,no,line,yes,motter94,824,9,tabloid,canadian,1910.0,47.0,67.0,0.333,16.0,82.0,0.5625,30.0,1.5,1900.0,50.5,34.3,0.0,0.0,2.5,1.1,33.0,40.0,103.125,100.0,1
19910405,x118,roses,35754,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,824,2,tabloid,canadian,1910.0,50.0,43.0,0.3,16.0,70.0,0.8125,30.0,3.4,2400.0,56.8,39.8,0.0,0.0,2.5,0.8,30.0,40.0,103.125,100.0,1
19901001,x271,toysrus,34754,no,key,no,benton,gallatin,coated,coated,no,line,yes,motter94,824,2,tabloid,canadian,1910.0,42.5,48.0,0.2,16.0,70.0,0.8125,35.0,0.0,2050.0,66.7,33.3,2.0,0.0,1.7,1.0,30.0,40.0,93.55,90.0,1
19910103,f108,modmat,47201,?,key,yes,benton,gallatin,coated,coated,no,line,no,motter70,813,9,catalog,northus,1911.0,?,45.0,0.233,15.0,87.0,1.0,?,0.0,1400.0,62.5,37.5,0.0,0.0,2.5,1.0,40.0,40.0,103.22,100.0,0
19901208,t351,austads,38120,yes,key,yes,?,gallatin,uncoated,cover,no,line,yes,woodhoe70,815,2,catalog,northus,1910.0,45.0,43.0,0.3,20.0,84.0,0.625,33.0,?,1200.0,?,?,0.0,0.0,2.5,0.5,40.0,40.0,106.25,100.0,0
19910327,x754,colortile,37572,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,824,9,tabloid,canadian,1911.0,35.0,48.0,0.233,16.0,86.0,0.5625,30.0,16.1,1900.0,44.6,39.3,0.0,0.0,2.5,1.5,30.0,40.0,103.22,100.0,1
19901114,x243,tvguide,25477,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,motter94,821,7,tabloid,northus,1911.0,50.0,42.0,0.2,17.0,73.0,0.4375,20.0,18.5,1800.0,46.3,35.1,2.0,0.0,2.5,1.0,34.0,40.0,100.0,100.0,0
19910707,f26,modmat,47204,yes,key,yes,benton,gallatin,coated,coated,no,line,yes,motter70,813,10,catalog,?,1910.0,50.0,64.0,0.2,16.0,86.0,0.75,?,0.0,1300.0,58.8,41.1,0.0,0.0,2.5,1.0,40.0,40.0,106.45,100.0,0
19910213,x129,roses,35752,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,824,2,tabloid,?,1910.0,50.0,43.0,0.3,17.0,87.0,0.8125,35.0,0.0,2300.0,58.8,41.2,0.0,0.0,1.3,0.7,30.0,40.0,103.22,100.0,1
19920114,i49,modmat,47301,no,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,woodhoe70,816,2,catalog,?,1911.0,?,43.0,0.2,15.2,78.0,0.75,32.0,8.2,1500.0,51.0,40.8,2.0,0.0,2.7,1.8,40.0,40.0,106.25,100.0,0
19901115,g5,woolworth,34997,no,key,yes,benton,gallatin,coated,coated,no,line,yes,woodhoe70,815,2,tabloid,canadian,1910.0,50.0,47.0,0.267,16.0,92.0,0.75,35.0,0.0,1800.0,68.0,32.0,1.0,0.0,2.6,1.2,30.0,40.0,100.0,100.0,0
19901218,r3,target,34556,no,key,yes,benton,gallatin,coated,coated,no,line,yes,woodhoe70,816,2,spiegel,canadian,1910.0,37.5,50.0,?,15.5,95.0,0.625,26.0,0.0,2350.0,62.5,37.5,1.0,0.0,2.6,0.6,30.0,40.0,106.45,100.0,1
19910215,i354,sears,37869,no,key,yes,benton,gallatin,uncoated,coated,no,line,yes,albert70,802,7,catalog,northus,1911.0,35.0,38.0,0.4,12.0,62.0,0.75,46.0,4.7,1400.0,58.8,36.5,0.0,0.0,2.0,1.0,28.0,40.0,103.125,100.0,1
19910423,g518,eckerd,35458,no,key,yes,benton,gallatin,coated,coated,no,line,no,woodhoe70,816,9,tabloid,canadian,1910.0,40.0,56.0,0.233,16.5,79.0,0.5,28.0,0.0,2300.0,60.2,39.8,0.0,0.0,2.5,1.5,30.0,40.0,106.45,100.0,0
19910314,f615,modmat,47202,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,motter70,813,1,catalog,northus,?,52.5,37.0,0.2,15.0,66.0,0.75,?,13.3,1600.0,55.6,42.2,0.0,0.0,2.4,0.8,40.0,40.0,100.0,100.0,1
19910216,r23,target,35811,no,key,yes,benton,gallatin,coated,coated,no,line,yes,woodhoe70,815,9,spiegel,canadian,1911.0,40.0,35.0,0.233,18.0,85.0,0.625,30.0,0.0,2000.0,62.5,37.5,0.0,0.0,2.5,0.9,30.0,40.0,103.125,100.0,1
19901101,x185,tvguide,25445,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,motter94,821,7,tabloid,northus,1910.0,52.5,43.0,0.267,15.0,71.0,0.75,28.0,7.4,1500.0,53.2,39.4,0.0,0.0,2.5,1.0,34.0,40.0,98.3,100.0,0
19910220,x760,tvguide,25509,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,motter94,821,7,tabloid,northus,1911.0,50.0,46.0,0.2,14.6,60.0,0.625,25.0,10.5,1750.0,52.6,36.8,2.0,0.0,2.4,0.8,28.0,40.0,96.97,100.0,0
19900414,o21,target,34545,no,key,yes,benton,gallatin,coated,coated,no,line,no,motter94,827,2,spiegel,canadian,1910.0,40.0,41.0,0.233,14.0,79.0,0.75,20.0,0.0,1530.0,61.7,38.3,5.0,0.0,3.1,1.8,33.0,33.0,96.9,100.0,1
19900606,g150,childworld,36024,yes,key,yes,benton,gallatin,coated,uncoated,no,line,no,woodhoe70,815,2,tabloid,canadian,1910.0,55.5,54.0,0.233,15.0,82.0,0.75,38.0,0.0,1800.0,58.8,41.2,0.0,0.0,2.0,1.0,33.0,35.0,100.0,100.0,1
19910915,g48,ames,37189,no,key,yes,benton,gallatin,coated,coated,no,line,yes,woodhoe70,815,2,tabloid,?,1910.0,40.0,63.0,0.233,15.8,80.0,0.75,30.0,10.5,2000.0,52.6,36.9,0.0,0.0,3.0,1.0,33.0,40.0,109.7,100.0,0
19900418,j42,wards,36053,no,key,yes,benton,gallatin,coated,coated,no,line,yes,woodhoe70,815,2,tabloid,canadian,1910.0,45.0,42.0,0.233,16.0,84.0,0.625,28.0,0.0,2220.0,54.3,45.7,0.0,0.0,2.5,1.0,30.0,35.0,100.0,100.0,1
19901206,g81,lurias,36805,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,woodhoe70,815,9,tabloid,mideuropean,1910.0,50.0,42.0,0.267,16.0,88.0,0.75,33.0,11.5,1650.0,52.1,36.4,0.0,0.0,2.5,1.0,38.0,40.0,106.25,100.0,1
19900909,f679,modmat,47105,yes,key,yes,uddeholm,gallatin,uncoated,uncoated,no,line,no,woodhoe70,816,9,catalog,northus,1910.0,65.0,50.0,0.267,15.0,86.0,0.25,28.0,10.5,1700.0,52.6,36.8,2.0,0.0,2.5,0.6,40.0,40.0,103.3,100.0,1
19910104,t133,massey,39039,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,woodhoe70,816,9,catalog,northus,1910.0,52.0,40.0,0.3,16.0,75.0,0.3125,30.0,5.6,1467.0,55.6,38.8,0.0,0.0,2.5,1.3,40.0,40.0,108.06,100.0,1
19910129,f237,homeshop,38064,no,key,yes,benton,gallatin,coated,coated,no,line,no,motter70,813,5,catalog,canadian,1911.0,30.0,45.0,0.2,14.0,65.0,?,?,0.0,1600.0,62.5,37.5,0.0,0.0,2.5,0.8,33.0,40.0,100.0,100.0,1
19910507,t32,modmat,47203,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,albert70,802,7,catalog,northus,1910.0,50.0,55.0,0.233,13.34,74.0,0.625,?,4.8,1635.0,59.5,35.7,1.0,0.0,3.0,2.0,40.0,40.0,100.0,100.0,1
19910402,x838,tvguide,25515,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,motter94,821,7,tabloid,northus,1911.0,42.5,46.0,0.3,14.0,77.0,0.625,42.0,15.8,1850.0,49.5,34.6,8.0,0.0,1.5,0.8,34.0,40.0,100.0,100.0,0
19910406,s180,bestprod,37822,no,key,yes,benton,gallatin,uncoated,coated,no,line,yes,motter70,813,5,catalog,northus,1910.0,40.0,44.0,0.233,15.5,68.0,0.75,?,5.6,1750.0,55.6,38.9,0.0,0.0,1.5,0.5,35.0,40.0,103.125,100.0,1
19900710,x346,hills,34714,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,824,9,tabloid,canadian,1911.0,30.0,56.0,0.2,14.7,87.0,0.875,20.0,0.0,2150.0,58.8,41.2,12.0,0.0,1.5,0.6,30.0,40.0,96.8,100.0,1
19920603,x292,toysrus,34157,no,key,?,?,gallatin,uncoated,uncoated,no,?,yes,motter94,824,2,tabloid,?,1910.0,40.0,57.0,0.3,16.0,86.0,0.8125,30.0,?,1700.0,?,?,?,?,2.5,1.0,?,40.0,102.94,100.0,0
19920115,i49,modmat,47301,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,woodhoe70,816,2,catalog,?,1910.0,?,44.0,0.2,14.3,78.0,0.25,32.0,0.0,1650.0,56.8,43.2,3.0,0.0,2.5,2.5,40.0,40.0,100.0,100.0,0
19900726,f261,rei,36644,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,albert70,802,7,catalog,northus,1910.0,57.5,53.0,0.3670000000000001,14.5,70.0,0.625,58.0,20.2,1600.0,42.0,37.8,3.0,0.0,3.0,1.0,40.0,35.0,105.2,100.0,1
19900719,x753,wards,36066,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,827,9,tabloid,canadian,1911.0,40.0,54.0,0.2,15.0,72.0,0.75,35.0,0.0,2500.0,58.5,41.5,0.0,0.0,2.1,1.1,30.0,40.0,100.0,100.0,1
19900409,x203,tvguide,25416,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,motter94,821,7,tabloid,northus,1911.0,47.5,41.0,0.333,18.0,74.0,0.5,30.0,17.7,1900.0,44.2,38.1,2.0,0.0,2.5,1.0,40.0,33.0,100.0,100.0,0
19900507,t78,modmat,47103,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,albert70,802,2,catalog,northus,1910.0,72.5,54.0,0.2,14.5,82.0,0.75,50.0,2.2,1900.0,56.7,41.6,0.0,0.0,3.0,0.9,40.0,33.0,100.0,100.0,1
19910330,x830,belk,35534,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,motter94,827,9,tabloid,northus,1910.0,45.0,44.0,0.3,15.5,75.0,1.25,20.0,14.1,1300.0,50.5,35.4,0.0,0.0,2.5,1.5,40.0,40.0,110.0,100.0,1
19901115,o1,target,34554,no,key,yes,benton,gallatin,uncoated,coated,no,line,yes,motter94,827,2,spiegel,northus,1910.0,45.0,42.0,0.2,14.0,75.0,1.0,20.0,11.2,1800.0,51.0,37.8,8.0,0.0,2.5,1.0,35.0,40.0,100.0,100.0,1
19900625,x116,wards,36058,no,key,yes,benton,gallatin,coated,coated,no,line,?,motter94,824,6,tabloid,canadian,1911.0,50.0,58.0,0.3,16.0,?,0.875,24.0,0.0,2200.0,58.8,41.2,0.0,0.0,1.2,0.6,30.0,42.0,93.75,100.0,1
19901017,t200,servmerch,38240,yes,key,yes,benton,gallatin,uncoated,uncoated,no,xylol,yes,albert70,802,2,catalog,mideuropean,1911.0,60.0,46.0,0.333,?,70.0,0.625,50.0,19.0,1391.0,47.6,33.3,0.0,0.0,2.7,0.7,38.5,40.0,114.29,100.0,1
19900620,o7,target,34547,no,key,yes,benton,gallatin,coated,coated,no,line,?,motter94,827,2,spiegel,canadian,1910.0,32.5,54.0,0.267,15.5,78.0,1.0,25.0,0.0,1900.0,58.8,41.2,10.0,0.0,2.5,0.5,30.0,35.0,93.3,100.0,1
19901107,x127,kmart,36166,no,key,yes,benton,gallatin,uncoated,coated,no,line,no,motter94,828,2,tabloid,northus,1910.0,45.0,43.0,0.2,16.0,80.0,0.75,30.0,3.1,2200.0,51.0,45.9,0.0,0.0,2.5,1.3,35.0,40.0,103.33,100.0,1
19910327,x390,colortile,37572,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,824,2,tabloid,canadian,1911.0,35.0,48.0,0.233,16.0,76.0,0.8125,30.0,8.9,1900.0,49.5,41.6,0.0,0.0,2.5,1.2,30.0,40.0,103.22,100.0,1
19910524,j582,hills,37915,no,key,yes,benton,gallatin,coated,coated,no,line,yes,woodhoe70,815,2,tabloid,?,1910.0,50.0,62.0,0.4,15.4,98.0,0.75,25.0,10.6,1750.0,48.1,41.3,0.0,0.0,2.8,1.3,33.0,40.0,110.0,100.0,1
19910817,r6,sheplers,35529,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,albert70,802,7,spiegel,?,1910.0,45.0,63.0,0.267,15.0,80.0,0.75,50.0,0.0,1470.0,58.8,41.2,2.0,0.0,3.0,1.0,34.0,40.0,100.0,100.0,0
19910719,r15,target,88231,no,key,yes,benton,gallatin,coated,coated,no,line,yes,woodhoe70,816,9,spiegel,?,1910.0,40.0,62.0,0.2,13.7,91.0,0.375,32.0,5.6,2300.0,55.6,38.9,2.0,0.0,2.5,1.0,33.0,40.0,100.0,100.0,1
19900804,j60,walmart,34483,no,key,yes,benton,gallatin,coated,uncoated,no,line,yes,woodhoe70,816,2,tabloid,?,1910.0,35.0,55.0,0.5,15.0,70.0,0.5,32.0,0.0,1950.0,58.8,41.2,0.0,0.0,2.5,1.3,30.0,35.0,100.0,100.0,0
19900706,x281,ames,34583,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,827,2,tabloid,canadian,1911.0,45.0,55.0,0.2,14.0,73.0,0.75,30.0,0.0,2100.0,61.1,38.9,0.0,0.0,2.5,0.8,33.0,40.0,96.8,100.0,0
19930624,y209,kmart,85741,?,key,?,?,gallatin,uncoated,uncoated,?,?,?,albert70,816,2,tabloid,?,1911.0,?,?,0.3,15.0,80.0,0.5,30.0,?,2020.0,?,?,?,?,2.9,0.5,?,40.0,110.3,100.0,0
19910104,t218,massey,38039,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,woodhoe70,816,2,catalog,northus,1910.0,50.0,40.0,0.267,16.8,76.0,0.4375,28.0,8.6,1467.0,53.8,37.6,5.0,0.0,2.5,0.8,40.0,40.0,103.87,100.0,1
19910419,x220,ames,37169,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,824,2,tabloid,canadian,1911.0,40.0,50.0,0.2,16.0,68.0,0.8125,30.0,0.0,2400.0,58.8,41.2,8.0,0.0,2.5,1.5,33.0,40.0,103.125,100.0,1
19901121,f601,modmat,47106,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,albert70,802,7,catalog,northus,1911.0,40.0,50.0,0.233,14.0,70.0,0.75,45.0,0.0,1800.0,60.2,39.8,0.0,0.0,2.5,1.0,40.0,40.0,100.0,100.0,0
19910804,y228,kmart,37371,no,key,yes,benton,gallatin,uncoated,coated,no,line,yes,woodhoe70,816,9,tabloid,?,1910.0,40.0,58.0,0.267,15.0,80.0,0.1875,?,3.2,2000.0,53.8,43.0,0.0,0.0,2.5,1.0,35.0,40.0,103.125,100.0,1
19900909,f159,modmat,47105,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,woodhoe70,816,2,catalog,northus,1910.0,60.0,50.0,0.267,14.9,88.0,0.375,32.0,10.3,1700.0,51.5,38.1,5.0,0.0,3.0,1.3,40.0,40.0,103.3,100.0,1
19910505,e510,modmat,47203,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,motter70,813,1,catalog,northus,1910.0,50.0,52.0,0.267,15.6,71.0,0.75,?,20.6,1700.0,46.7,32.7,0.0,0.0,2.5,0.6,40.0,40.0,106.66,100.0,1
19901206,x019,tvguide,25450,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,motter94,821,2,tabloid,northus,?,50.0,42.0,0.3670000000000001,15.5,73.0,0.625,20.0,3.6,1800.0,60.2,36.2,0.0,0.0,2.5,0.9,34.0,40.0,106.25,100.0,1
19901206,g5,lurias,36805,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,woodhoe70,815,2,tabloid,mideuropean,1910.0,50.0,42.0,0.3,17.0,88.0,0.75,30.0,0.0,1600.0,62.5,27.5,5.0,0.0,2.6,1.0,38.0,40.0,106.25,100.0,0
19901218,f482,downs,35525,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,woodhoe70,815,2,catalog,northus,1910.0,40.0,41.0,0.267,15.5,76.0,0.75,28.0,3.6,1750.0,60.2,36.1,4.0,0.0,3.0,1.0,40.0,40.0,117.85,100.0,1
19911103,g634,toysrus,35880,no,key,no,benton,gallatin,coated,coated,no,line,?,woodhoe70,816,2,tabloid,?,1910.0,40.0,40.0,?,15.7,85.0,0.3125,27.0,4.3,2050.0,53.2,42.5,1.0,0.0,2.5,1.5,30.0,40.0,103.13,100.0,0
19900625,m254,oldvillageshop,34092,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,woodhoe70,815,2,catalog,?,1910.0,65.0,49.0,0.333,13.5,82.0,0.625,30.0,0.0,1350.0,68.2,31.8,1.0,0.0,2.5,1.0,38.0,37.0,103.2,100.0,0
19901031,x251,kmart,36165,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,motter94,828,9,tabloid,northus,1910.0,65.0,42.0,0.233,17.5,100.0,1.125,25.0,17.5,2250.0,48.5,34.0,0.0,0.0,2.5,1.0,40.0,40.0,100.0,100.0,1
19901030,g3,woolworth,34996,no,key,yes,benton,gallatin,coated,coated,no,line,yes,woodhoe70,816,9,tabloid,?,1910.0,35.0,42.0,0.3,15.9,78.0,0.375,32.0,0.0,2150.0,62.5,37.5,0.0,0.0,1.7,0.9,30.0,40.0,101.67,100.0,0
19910419,x147,ames,47169,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,824,9,tabloid,canadian,1911.0,40.0,50.0,0.233,16.0,70.0,0.5625,30.0,0.0,2400.0,58.8,41.2,8.0,0.0,1.5,0.5,33.0,40.0,103.125,100.0,1
19900730,f383,downs,23050,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,woodhoe70,816,9,catalog,northus,1910.0,55.0,54.0,0.3,15.8,79.0,0.5,30.0,12.4,1500.0,51.5,36.1,0.0,0.0,3.0,0.5,32.0,35.0,93.3,100.0,1
19911211,w90,gurney,37018,no,key,yes,benton,gallatin,coated,coated,no,line,yes,woodhoe70,816,2,spiegel,?,1911.0,42.5,47.0,0.2,16.2,78.0,0.75,30.0,0.0,2100.0,56.2,43.8,0.0,0.0,2.5,1.2,33.0,40.0,110.0,100.0,0
19910206,x818,tvguide,25507,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,motter94,821,7,tabloid,?,1910.0,40.0,44.0,0.2,14.0,69.0,0.625,20.0,8.5,1510.0,53.2,38.3,2.0,0.0,2.5,0.9,34.0,40.0,110.0,100.0,1
19910108,x126,tvguide,25503,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,motter94,821,2,tabloid,northus,1911.0,55.0,46.0,0.2,17.0,78.0,0.75,20.0,13.1,1700.0,50.5,36.4,0.0,0.0,2.5,1.0,34.0,40.0,105.0,100.0,0
19901215,f121,hanoverhse,34099,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,albert70,802,2,catalog,northus,1910.0,45.0,41.0,0.267,13.3,70.0,0.75,50.0,0.0,1700.0,60.2,39.8,0.0,0.0,3.0,0.8,38.0,40.0,117.85,100.0,1
19941005,aa66,kmart,85813,?,key,?,?,gallatin,super,uncoated,?,?,?,motter94,827,9,tabloid,?,1910.0,?,52.0,?,18.0,82.0,1.0,25.0,?,1880.0,?,?,?,?,1.0,1.0,?,40.0,112.5,100.0,0
19900710,b125,modmat,47104,yes,key,yes,benton,gallatin,coated,coated,no,line,yes,motter70,813,10,catalog,northus,1911.0,55.0,56.0,0.4,15.0,87.0,0.75,?,0.0,1250.0,62.5,37.5,0.0,0.0,2.5,1.0,40.0,40.0,96.8,100.0,1
19910320,x160,tvguide,25513,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,motter94,821,2,tabloid,?,1911.0,45.0,45.0,?,15.1,75.0,0.625,20.0,15.0,1750.0,50.0,35.0,0.0,0.0,1.6,0.9,34.0,40.0,103.22,100.0,1
19941009,aa58,kmart,85814,?,key,?,?,gallatin,super,coated,?,?,?,motter94,827,2,tabloid,?,1910.0,?,?,0.3,16.5,70.0,1.0,34.0,?,1903.0,?,?,?,?,2.7,2.8,?,40.0,108.0,100.0,0
19920531,x196,cvs,34763,yes,key,?,?,gallatin,uncoated,uncoated,no,?,yes,motter94,824,2,tabloid,?,1910.0,55.0,54.0,0.3,17.5,82.0,0.8125,28.0,?,1600.0,?,?,?,?,2.5,1.0,?,40.0,102.94,100.0,0
